Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Card Games,Magic: The Gathering,"Jaya Ballard, Task Mage (Non-Foil)","Set: Time Spiral Remastered • Rarity: Rare • Language: En • Type: Legendary Creature — Human Spellshaper • Mana Cost: {1}{R}{R} • Text: {R}, {T}, Discard a card: Destroy target blue permanent. {1}{R}, {T}, Discard a card: Jaya Ballard deals 3 damage to any target. A creature dealt damage this way can't be regenerated this turn. {5}{R}{R}, {T}, Discard a card: Jaya Ballard deals 6 damage to each creature and each player.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/8/2890840e-da0b-40ba-b3c2-7e4af39922b3.jpg?1619397203,,,,,,,
Trading Card Games,Magic: The Gathering,Jolted Awake (Non-Foil),"Set: Modern Horizons 3 • Rarity: Common • Language: En • Type: Sorcery • Mana Cost: {W} • Text: Choose up to one target artifact or creature card in your graveyard. You get {E}{E} (two energy counters). Then you may pay an amount of {E} equal to that card's mana value. If you do, return it from your graveyard to the battlefield. Cycling {2} ({2}, Discard this card: Draw a card.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/5/d51015ef-184c-44bb-b3d2-c74a0549efac.jpg?1717014669,,,,,,,
Trading Card Games,Magic: The Gathering,"Kellan, Planar Trailblazer (Non-Foil)","Set: Foundations • Rarity: Rare • Language: En • Type: Legendary Creature — Human Faerie Scout • Mana Cost: {R} • Text: {1}{R}: If Kellan is a Scout, it becomes a Human Faerie Detective and gains ""Whenever Kellan deals combat damage to a player, exile the top card of your library. You may play that card this turn."" {2}{R}: If Kellan is a Detective, it becomes a 3/2 Human Faerie Rogue and gains double strike.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/4/f46a9329-7b91-441d-8653-50c1152c9120.jpg?1730488931,,,,,,,
Trading Card Games,Magic: The Gathering,King Narfi's Betrayal (Non-Foil),"Set: Kaldheim • Rarity: Rare • Language: En • Type: Enchantment — Saga • Mana Cost: {1}{U}{B} • Text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.) I — Each player mills four cards. Then you may exile a creature or planeswalker card from each graveyard. II, III — Until end of turn, you may cast spells from among cards exiled with this Saga, and you may spend mana as though it were mana of any color to cast those spells.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/3/c30ff1fa-6639-492a-b257-934e5818c98f.jpg?1631051619,,,,,,,
Trading Card Games,Magic: The Gathering,Knife and Death (Non-Foil),"Set: Unfinity • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {2}{B}{B} • Text: Just a second (As long as this spell is on the stack, players can't move permanents.) One at a time, throw ten cards you own from outside the game onto the playing area from a distance of at least three feet (about one meter). For each of those cards, Knife and Death deals 1 damage to each creature or planeswalker you don't control that card is touching. You gain life equal to the damage dealt this way.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/b/7b4b0c89-e811-426c-b185-6d51946c4235.jpg?1673913903,,,,,,,
Trading Card Games,Magic: The Gathering,"Krenko, Baron of Tin Street (Non-Foil)","Set: Murders at Karlov Manor • Rarity: Rare • Language: En • Type: Legendary Creature — Goblin • Mana Cost: {2}{R} • Text: Haste {T}, Sacrifice an artifact: Put a +1/+1 counter on each Goblin you control. Whenever an artifact is put into a graveyard from the battlefield, you may pay {R}. If you do, create a 1/1 red Goblin creature token. It gains haste until end of turn.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/5/5524b712-c67d-4d2e-9344-9e85a6ce3227.jpg?1706241890,,,,,,,
Trading Card Games,Magic: The Gathering,Lifecraft Engine (Non-Foil),"Set: Aetherdrift • Rarity: Rare • Language: En • Type: Artifact — Vehicle • Mana Cost: {3} • Text: As this Vehicle enters, choose a creature type. Vehicle creatures you control are the chosen creature type in addition to their other types. Each creature you control of the chosen type other than this Vehicle gets +1/+1. Crew 3",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/0/40c92203-17df-4f10-92c6-ebcc79f01357.jpg?1738356801,,,,,,,
Trading Card Games,Magic: The Gathering,Llanowar Loamspeaker (Non-Foil),Set: Dominaria United • Rarity: Rare • Language: En • Type: Creature — Elf Druid • Mana Cost: {1}{G} • Text: {T}: Add one mana of any color. {T}: Target land you control becomes a 3/3 Elemental creature with haste until end of turn. It's still a land. Activate only as a sorcery.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/d/bd5611db-82dd-464d-8b03-70d7619dcefe.jpg?1673307732,,,,,,,
Trading Card Games,Magic: The Gathering,Log Flume (Non-Foil),"Set: Unfinity • Rarity: Rare • Language: En • Type: Artifact — Attraction • Text: Visit — Choose up to four creatures you control. Those creatures jump in a log until end of turn. (Creatures in a log together can't be blocked unless they're all blocked. If a spell or ability you control targets one of them, it targets all of them.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/7/c7090cb0-70ec-4966-88bd-4e4bf7efb142.jpg?1673915886,,,,,,,
Trading Card Games,Magic: The Gathering,Lunar Insight (Non-Foil),Set: Foundations • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {2}{U} • Text: Draw a card for each different mana value among nonland permanents you control.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/a/9/a9a159f6-fecf-4bdd-b2f8-a9665a5cc32d.jpg?1730488755,,,,,,,
Trading Card Games,Magic: The Gathering,Mobile Clone (Non-Foil),"Set: Unfinity • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {2}{U}{U} • Text: Using a mobile device, take a picture of target creature. That device enters as a token that's a photocopy of the pictured creature. (Photocopies include Auras, Equipment, counters, and stickers in the shot. Don't touch other people's phones without permission and be careful if you do.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/0/f080ab50-c78c-4a27-a7e5-abfbd93f4e41.jpg?1673913589,,,,,,,
Trading Card Games,Magic: The Gathering,Mythos of Illuna (Non-Foil),"Set: Ikoria: Lair of Behemoths • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {2}{U}{U} • Text: Create a token that's a copy of target permanent. If {R}{G} was spent to cast this spell, instead create a token that's a copy of that permanent, except the token has ""When this token enters, if it's a creature, it fights up to one target creature you don't control.""",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/1/f1b07082-c5a5-4283-a2f5-5b1e0120d752.jpg?1591226392,,,,,,,
Trading Card Games,Magic: The Gathering,Omniclown Colossus // Pie-roclasm (Non-Foil),Set: Unfinity • Rarity: Rare • Language: En • Type: Artifact Creature — Clown Robot // Sorcery — Adventure • Mana Cost: {8}{R}{R} // {3}{R}{R} • Text: No rules text.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/0/209db1d7-844a-4eee-bdf2-319741f4cefe.jpg?1673914374,,,,,,,
Trading Card Games,Magic: The Gathering,Omniclown Colossus // Pie-roclasm (Foil),Set: Unfinity • Rarity: Rare • Language: En • Type: Artifact Creature — Clown Robot // Sorcery — Adventure • Mana Cost: {8}{R}{R} // {3}{R}{R} • Text: No rules text.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/0/209db1d7-844a-4eee-bdf2-319741f4cefe.jpg?1673914374,,,,,,,
Trading Card Games,Magic: The Gathering,Opening Ceremony (Non-Foil),"Set: Unfinity • Rarity: Mythic • Language: En • Type: Sorcery • Mana Cost: {4}{R}{R} • Text: Add {W}{U}{B}{R}{G}{C}. You may open a sealed Magic booster pack. Until end of turn, you may cast spells from among the cards in that booster pack.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/7/1725526f-9a18-4cbd-83cf-16334aa56e76.jpg?1673914397,,,,,,,
Trading Card Games,Magic: The Gathering,Orb of Origin (Non-Foil),"Set: Mystery Booster 2 • Rarity: Rare • Language: En • Type: Poly Artifact • Mana Cost: {0} • Text: {2}: Add one mana of any color. Other noncreature artifacts are mono and continuous. (Each activated ability of mono artifacts costs an additional {T} to activate if its cost doesn't already include {T}. As long as a continuous artifact is tapped, it loses all abilities.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/6/46199a5e-ad37-4e66-b296-39428021d951.jpg?1723384041,,,,,,,
Trading Card Games,Magic: The Gathering,Overcharged Amalgam (Non-Foil),"Set: Innistrad Remastered • Rarity: Rare • Language: En • Type: Creature — Zombie Horror • Mana Cost: {2}{U}{U} • Text: Flash Flying Exploit (When this creature enters, you may sacrifice a creature.) When this creature exploits a creature, counter target spell, activated ability, or triggered ability.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/f/2fae9b40-a1ee-425d-bbf6-fa4b0861cdc4.jpg?1736467799,,,,,,,
Trading Card Games,Magic: The Gathering,Perilous Snare (Non-Foil),"Set: Aetherdrift • Rarity: Rare • Language: En • Type: Artifact • Mana Cost: {2}{W} • Text: Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.) When this artifact enters, exile target nonland permanent an opponent controls until this artifact leaves the battlefield. Max speed — {T}: Put a +1/+1 counter on target creature or Vehicle you control. Activate only as a sorcery.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/7/47f7e468-2196-4960-a612-37ab326e2a17.jpg?1738356160,,,,,,,
Trading Card Games,Magic: The Gathering,"Pia Nalaar, Chief Mechanic (Non-Foil)","Set: Aetherdrift Commander • Rarity: Mythic • Language: En • Type: Legendary Creature — Human Artificer • Mana Cost: {G}{U}{R} • Text: Whenever one or more artifact creatures you control deal combat damage to a player, you get {E}{E} (two energy counters). At the beginning of your end step, you may pay one or more {E}. If you do, create an X/X colorless Vehicle artifact token named Nalaar Aetherjet with flying and crew 2, where X is the amount of {E} paid this way.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/4/f4b46b1f-0cfe-42cc-aac5-e6912b2f9fd2.jpg?1739758841,,,,,,,
Trading Card Games,Magic: The Gathering,"Plargg, Dean of Chaos // Augusta, Dean of Order (Non-Foil)",Set: Strixhaven: School of Mages • Rarity: Rare • Language: En • Type: Legendary Creature — Orc Shaman // Legendary Creature — Human Cleric • Text: No rules text.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/b/5bd9b5cf-f018-48af-a081-995ce8ecc539.jpg?1660299546,,,,,,,
Trading Card Games,Magic: The Gathering,Precursor Golem (Non-Foil),"Set: The Brothers' War Retro Artifacts • Rarity: Rare • Language: En • Type: Artifact Creature — Golem • Mana Cost: {5} • Text: When this creature enters, create two 3/3 colorless Golem artifact creature tokens. Whenever a player casts an instant or sorcery spell that targets only a single Golem, that player copies that spell for each other Golem that spell could target. Each copy targets a different one of those Golems.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/8/182c80d0-3ce2-42cd-8dd7-e28b10e2a9a1.jpg?1674092103,,,,,,,
Trading Card Games,Magic: The Gathering,Push Your Luck (Non-Foil),"Set: Unfinity • Rarity: Rare • Language: En • Type: Artifact — Attraction • Text: Visit — Reveal cards from the top of your library until you decide to stop. If the total mana value of the cards revealed this way is 7 or less, create a 2/2 pink Teddy Bear creature token. If the total is exactly 7, claim the prize Shuffle the revealed cards into your library. Prize — Put five +1/+1 counters on a Teddy Bear you control. It gains haste. Sacrifice this Attraction and open an Attraction.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/5/05269f3c-b549-401a-8f7f-c5993fc211c9.jpg?1673915987,,,,,,,
Trading Card Games,Magic: The Gathering,Pyre Zombie (Foil),"Set: Dominaria Remastered • Rarity: Rare • Language: En • Type: Creature — Zombie • Mana Cost: {1}{B}{R} • Text: At the beginning of your upkeep, if this card is in your graveyard, you may pay {1}{B}{B}. If you do, return it to your hand. {1}{R}{R}, Sacrifice this creature: It deals 2 damage to any target.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/9/49c2db45-0ef7-45c8-ac65-eb785c173bd7.jpg?1675200702,,,,,,,
Trading Card Games,Magic: The Gathering,Rally the Peasants (Foil),Set: Innistrad Remastered • Rarity: Uncommon • Language: En • Type: Instant • Mana Cost: {2}{W} • Text: Creatures you control get +2/+0 until end of turn. Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.),1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/c/dc5bf14c-e287-47aa-a5aa-1ac543bb922f.jpg?1736551671,,,,,,,
Trading Card Games,Magic: The Gathering,Rampaging Aetherhood (Non-Foil),"Set: Aetherdrift Commander • Rarity: Rare • Language: En • Type: Creature — Snake Hydra • Mana Cost: {4}{G} • Text: Trample, ward {2} At the beginning of your upkeep, you get an amount of {E} (energy counters) equal to this creature's power. Then you may pay one or more {E}. If you do, put that many +1/+1 counters on this creature.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/1/b1f36e04-3500-410b-a07c-28a280b5a0fc.jpg?1738355440,,,,,,,
Trading Card Games,Magic: The Gathering,Rangers' Aetherhive (Foil),"Set: Aetherdrift • Rarity: Uncommon • Language: En • Type: Artifact — Vehicle • Mana Cost: {1}{G}{U} • Text: Vigilance Whenever you activate an exhaust ability, create a 1/1 colorless Thopter artifact creature token with flying. Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/f/3f0d5c5c-d3d6-48ae-9775-fcd2cd9a0c65.jpg?1738357258,,,,,,,
Trading Card Games,Magic: The Gathering,Rangers' Refueler (Non-Foil),"Set: Aetherdrift • Rarity: Uncommon • Language: En • Type: Artifact — Vehicle • Mana Cost: {1}{U} • Text: Whenever you activate an exhaust ability, draw a card. Exhaust — {4}: This Vehicle becomes an artifact creature. Put a +1/+1 counter on it. (Activate each exhaust ability only once.) Crew 2",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/3/530159a6-0672-485a-867c-aa0bac961765.jpg?1738357140,,,,,,,
Trading Card Games,Magic: The Gathering,"Redshift, Rocketeer Chief (Non-Foil)","Set: Aetherdrift • Rarity: Rare • Language: En • Type: Legendary Creature — Goblin Pilot • Mana Cost: {R}{G} • Text: Vigilance {T}: Add X mana of any one color, where X is Redshift's power. Spend this mana only to activate abilities. Exhaust — {10}{R}{G}: Put any number of permanent cards from your hand onto the battlefield. (Activate each exhaust ability only once.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/f/5fba3820-32ba-47e9-9fa8-f985ff471b3f.jpg?1740738226,,,,,,,
Trading Card Games,Magic: The Gathering,Ride Down (Foil),Set: Breaking News • Rarity: Uncommon • Language: En • Type: Instant • Mana Cost: {R}{W} • Text: Destroy target blocking creature. Creatures that were blocked by that creature this combat gain trample until end of turn.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/1/f1ec2b59-fbc5-464c-916c-b1accf29867d.jpg?1712353609,,,,,,,
Trading Card Games,Magic: The Gathering,"Roshan, Hidden Magister (Foil)","Set: Assassin's Creed • Rarity: Uncommon • Language: En • Type: Legendary Creature — Human Assassin • Mana Cost: {3}{B} • Text: Other creatures you control are Assassins in addition to their other types. The same is true for creature spells you control and creature cards you own that aren't on the battlefield. Face-down creatures you control have menace. Whenever a permanent you control is turned face up, you draw a card and you lose 1 life.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/b/eb17e6aa-8be5-40ea-a627-783c478c8eda.jpg?1721423805,,,,,,,
Trading Card Games,Magic: The Gathering,Scavenging Ooze (Non-Foil),"Set: Foundations • Rarity: Rare • Language: En • Type: Creature — Ooze • Mana Cost: {1}{G} • Text: {G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on this creature and you gain 1 life.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/8/c/8c504c23-1e9a-411b-9cfe-4180d0c744f6.jpg?1730489464,,,,,,,
Trading Card Games,Magic: The Gathering,Sengir Nosferatu (Non-Foil),"Set: Time Spiral Remastered • Rarity: Rare • Language: En • Type: Creature — Vampire • Mana Cost: {3}{B}{B} • Text: Flying {1}{B}, Exile this creature: Create a 1/2 black Bat creature token with flying. It has ""{1}{B}, Sacrifice this token: Return an exiled card named Sengir Nosferatu to the battlefield under its owner's control.""",2,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/1/71dc9f1e-b889-402d-a5a1-fa0d7d493246.jpg?1619396036,,,,,,,
Trading Card Games,Magic: The Gathering,Sharp-Eyed Rookie (Non-Foil),"Set: Murders at Karlov Manor • Rarity: Rare • Language: En • Type: Creature — Human Detective • Mana Cost: {1}{G} • Text: Vigilance Whenever a creature you control enters, if its power is greater than this creature's power or its toughness is greater than this creature's toughness, put a +1/+1 counter on this creature and investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/d/3d5d4788-a970-4e09-89a1-740eca9331d9.jpg?1706242085,,,,,,,
Trading Card Games,Magic: The Gathering,Silver Scrutiny (Non-Foil),Set: Dominaria United • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {X}{U}{U} • Text: You may cast this spell as though it had flash if X is 3 or less. Draw X cards.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/8/b/8b650ab6-9c22-424f-99e5-8ef5235a18a3.jpg?1673306845,,,,,,,
Trading Card Games,Magic: The Gathering,Siphon Insight (Non-Foil),"Set: Breaking News • Rarity: Rare • Language: En • Type: Instant • Mana Cost: {U}{B} • Text: Look at the top two cards of target opponent's library. Exile one of them face down and put the other on the bottom of that library. You may play the exiled card for as long as it remains exiled, and you may spend mana as though it were mana of any color to cast that spell. Flashback {1}{U}{B}",2,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/7/07fb25f7-1fb7-4c2a-abb8-adfb24860bce.jpg?1712353618,,,,,,,
Trading Card Games,Magic: The Gathering,Skybox Ferry (Foil),"Set: Aetherdrift • Rarity: Common • Language: En • Type: Artifact — Vehicle • Mana Cost: {5} • Text: Flying Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.) Cycling {2} ({2}, Discard this card: Draw a card.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/d/cd9e294e-cdb2-423d-a034-f68f673b5973.jpg?1738357289,,,,,,,
Trading Card Games,Magic: The Gathering,Slagstorm (Non-Foil),Set: Foundations • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {1}{R}{R} • Text: Choose one — • Slagstorm deals 3 damage to each creature. • Slagstorm deals 3 damage to each player.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/d/9db2e3a9-b90d-44cd-a2bd-eeb7dbe255b0.jpg?1730489366,,,,,,,
Trading Card Games,Magic: The Gathering,Skyseer's Chariot (Non-Foil),"Set: Aetherdrift • Rarity: Rare • Language: En • Type: Artifact — Vehicle • Mana Cost: {1}{W} • Text: Flying As this Vehicle enters, choose a nonland card name. Activated abilities of sources with the chosen name cost {2} more to activate. Crew 2",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/c/ec0eb86e-371c-46fd-a261-384b2a603b36.jpg?1738357104,,,,,,,
Trading Card Games,Magic: The Gathering,Sole Performer (Foil),"Set: Unfinity • Rarity: Rare • Language: En • Type: Creature — Elf Performer • Mana Cost: {2}{G}{G} • Text: {T}: Add {T}{T}. Activate only once each turn. (While activating an ability, use {T} rather than tapping the permanent to pay for {T}.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/6/e65e8d13-10b1-4d0b-813f-c45058560e5c.jpg?1698002640,,,,,,,
Trading Card Games,Magic: The Gathering,Soratami Savant (Non-Foil),"Set: The List • Rarity: Uncommon • Language: En • Type: Creature — Moonfolk Wizard • Mana Cost: {2}{U}{U} • Text: Flying {3}, Return a land you control to its owner's hand: Counter target spell unless its controller pays {3}.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/e/7e2ed048-8f11-4416-ac57-5673f2e581e2.jpg?1643939518,,,,,,,
Trading Card Games,Magic: The Gathering,Soul-Guide Gryff (Foil),"Set: Innistrad: Double Feature • Rarity: Common • Language: En • Type: Creature — Hippogriff Spirit • Mana Cost: {4}{W} • Text: Flying When this creature enters, exile up to one target card from a graveyard.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/4/d4ef842d-9898-49d5-a6f6-a032c23f2ee5.jpg?1673158843,,,,,,,
Trading Card Games,Magic: The Gathering,Souvenir T-Shirt (Non-Foil),"Set: Unfinity • Rarity: Rare • Language: En • Type: Artifact — Equipment • Mana Cost: {3} • Text: Gear Up, sponsored by Wizards of the Coast — As this Equipment enters, roll two six-sided dice. For each Magic-branded item you're wearing, roll an additional six-sided die. Choose two of those results. Equipped creature gets +X/+Y, where X is the first chosen result and Y is the second. Equip {4}",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/6/267c468d-7faa-43f9-8221-1640c76403b9.jpg?1673915103,,,,,,,
Trading Card Games,Magic: The Gathering,Spectral Shepherd (Foil),Set: Innistrad Remastered • Rarity: Uncommon • Language: En • Type: Creature — Spirit • Mana Cost: {2}{W} • Text: Flying {1}{U}: Return target Spirit you control to its owner's hand.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/8/9/89fd38be-8b2a-4ff4-8f51-e7d6971f7aef.jpg?1736551459,,,,,,,
Trading Card Games,Magic: The Gathering,Spell Queller (Non-Foil),"Set: Innistrad Remastered • Rarity: Rare • Language: En • Type: Creature — Spirit • Mana Cost: {1}{W}{U} • Text: Flash Flying When this creature enters, exile target spell with mana value 4 or less. When this creature leaves the battlefield, the exiled card's owner may cast that card without paying its mana cost.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/b/2b46a6c6-26d0-4ccb-84c9-2702f1a0f65b.jpg?1736551159,,,,,,,
Trading Card Games,Magic: The Gathering,Sphere of Annihilation (Non-Foil),"Set: Adventures in the Forgotten Realms • Rarity: Rare • Language: En • Type: Artifact • Mana Cost: {X}{B} • Text: This artifact enters with X void counters on it. At the beginning of your upkeep, exile this artifact, all creatures and planeswalkers with mana value less than or equal to the number of void counters on it, and all creature and planeswalker cards in graveyards with mana value less than or equal to the number of void counters on it.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/d/3d2315a9-584b-4c59-af43-dd38bcb6c322.jpg?1627705427,,,,,,,
Trading Card Games,Magic: The Gathering,Standard Procedure (Non-Foil),"Set: Unfinity • Rarity: Mythic • Language: En • Type: Instant • Text: {1}, Reveal Standard Procedure from your hand: Choose an instant or sorcery card with mana value 3 or less currently legal in the Standard format. Standard Procedure becomes that card until end of turn.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/4/d4a72769-f691-48c1-939f-54df244fb209.jpg?1705252744,,,,,,,
Trading Card Games,Magic: The Gathering,Starving Revenant (Non-Foil),"Set: The Lost Caverns of Ixalan • Rarity: Rare • Language: En • Type: Creature — Spirit Horror • Mana Cost: {2}{B}{B} • Text: When this creature enters, surveil 2. Then for each card you put on top of your library, you draw a card and you lose 3 life. Descend 8 — Whenever you draw a card, if there are eight or more permanent cards in your graveyard, target opponent loses 1 life and you gain 1 life.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/e/3e6ff99a-9ecc-4f1b-9c85-e0820f3a5729.jpg?1699044888,,,,,,,
Trading Card Games,Magic: The Gathering,Stoic Sphinx (Foil),Set: Outlaws of Thunder Junction • Rarity: Rare • Language: En • Type: Creature — Sphinx • Mana Cost: {2}{U}{U} • Text: Flash Flying This creature has hexproof as long as you haven't cast a spell this turn.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/9/f93f5055-30d8-4fc4-afa5-29212e8c7536.jpg?1712355517,,,,,,,
Trading Card Games,Magic: The Gathering,Stronghold Arena (Non-Foil),"Set: Dominaria United • Rarity: Rare • Language: En • Type: Enchantment • Mana Cost: {1}{B} • Text: Kicker {G} and/or {W} (You may pay an additional {G} and/or {W} as you cast this spell.) When this enchantment enters, you gain 3 life for each time it was kicked. Whenever one or more creatures you control deal combat damage to a player, you may reveal the top card of your library and put it into your hand. If you do, you lose life equal to its mana value.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/b/fb64b0a7-3e9a-490f-bf02-c62fc8cf750d.jpg?1673307229,,,,,,,
Trading Card Games,Magic: The Gathering,Tchotchke Elemental (Non-Foil),"Set: Unfinity • Rarity: Rare • Language: En • Type: Creature — Elemental • Mana Cost: {G} • Text: Whenever you create a token or put a counter or a sticker on another permanent, put a knickknack counter on this creature. Use a unique item that completely fits on this creature for each knickknack counter. This creature gets +1/+1 for each knickknack counter on it.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/6/5/658d1a66-27dc-45fa-9b2a-91b012b1a86f.jpg?1673914744,,,,,,,
