Title,Description
"Zariel, Archduke of Avernus normal en","Collector number: 285
Set code: AFR
Set name: Adventures in the Forgotten Realms
Foil: normal
Rarity: mythic
type_line: Legendary Planeswalker — Zariel
color_identity: R
colors: R
mana_cost: {2}{R}{R}
oracle_text: +1: Creatures you control get +1/+0 and gain haste until end of turn.
0: Create a 1/1 red Devil creature token with ""When this token dies, it deals 1 damage to any target.""
−6: You get an emblem with ""At the end of the first combat phase on your turn, untap target creature you control. After this phase, there is an additional combat phase.""
Language: en"
Shifting Woodland normal en,"Collector number: 228
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Land
color_identity: G
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you control a Forest.
{T}: Add {G}.
Delirium — {2}{G}{G}: This land becomes a copy of target permanent card in your graveyard until end of turn. Activate only if there are four or more card types among cards in your graveyard.
Language: en"
Elvish Reclaimer normal en,"Collector number: 205
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: rare
type_line: Creature — Elf Warrior
color_identity: G
colors: G
mana_cost: {G}
oracle_text: This creature gets +2/+2 as long as there are three or more land cards in your graveyard.
{2}, {T}, Sacrifice a land: Search your library for a land card, put it onto the battlefield tapped, then shuffle.
Language: en"
Birthing Ritual foil en,"Collector number: 146
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: mythic
type_line: Enchantment
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: At the beginning of your end step, if you control a creature, look at the top seven cards of your library. Then you may sacrifice a creature. If you do, you may put a creature card with mana value X or less from among those cards onto the battlefield, where X is 1 plus the sacrificed creature's mana value. Put the rest on the bottom of your library in a random order.
Language: en"
Angel's Grace normal en,"Collector number: 4
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: rare
type_line: Instant
color_identity: W
colors: W
mana_cost: {W}
oracle_text: Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)
You can't lose the game this turn and your opponents can't win the game this turn. Until end of turn, damage that would reduce your life total to less than 1 reduces it to 1 instead.
Language: en"
"Ral, Monsoon Mage // Ral, Leyline Prodigy foil en","Collector number: 247
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Human Wizard // Legendary Planeswalker — Ral
color_identity: R, U
colors: 
mana_cost: 
oracle_text: 
Language: en"
Unstoppable Slasher foil en,"Collector number: 312
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: foil
Rarity: rare
type_line: Creature — Zombie Assassin
color_identity: B
colors: B
mana_cost: {2}{B}
oracle_text: Deathtouch
Whenever this creature deals combat damage to a player, they lose half their life, rounded up.
When this creature dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it.
Language: en"
Altaïr Ibn-La'Ahad etched en,"Collector number: 225
Set code: ACR
Set name: Assassin's Creed
Foil: etched
Rarity: mythic
type_line: Legendary Creature — Human Assassin
color_identity: B, R, W
colors: B, R, W
mana_cost: {R}{W}{B}
oracle_text: First strike
Whenever Altaïr attacks, exile up to one target Assassin creature card from your graveyard with a memory counter on it. Then for each creature card you own in exile with a memory counter on it, create a tapped and attacking token that's a copy of it. Exile those tokens at end of combat.
Language: en"
"Vivien, Monsters' Advocate foil ja","Collector number: 175
Set code: IKO
Set name: Ikoria: Lair of Behemoths
Foil: foil
Rarity: mythic
type_line: Legendary Planeswalker — Vivien
color_identity: G
colors: G
mana_cost: {3}{G}{G}
oracle_text: You may look at the top card of your library any time.
You may cast creature spells from the top of your library.
+1: Create a 3/3 green Beast creature token. Put your choice of a vigilance counter, a reach counter, or a trample counter on it.
−2: When you next cast a creature spell this turn, search your library for a creature card with lesser mana value, put it onto the battlefield, then shuffle.
Language: ja"
Ghost Vacuum foil en,"Collector number: 326
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: foil
Rarity: rare
type_line: Artifact
color_identity: 
colors: 
mana_cost: {1}
oracle_text: {T}: Exile target card from a graveyard.
{6}, {T}, Sacrifice this artifact: Put each creature card exiled with this artifact onto the battlefield under your control with a flying counter on it. Each of them is a 1/1 Spirit in addition to its other types. Activate only as a sorcery.
Language: en"
Untimely Malfunction foil en,"Collector number: 161
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: foil
Rarity: uncommon
type_line: Instant
color_identity: R
colors: R
mana_cost: {1}{R}
oracle_text: Choose one —
• Destroy target artifact.
• Change the target of target spell or ability with a single target.
• One or two target creatures can't block this turn.
Language: en"
Fountainport normal en,"Collector number: 368
Set code: BLB
Set name: Bloomburrow
Foil: normal
Rarity: rare
type_line: Land
color_identity: 
colors: 
mana_cost: 
oracle_text: {T}: Add {C}.
{2}, {T}, Sacrifice a token: Draw a card.
{3}, {T}, Pay 1 life: Create a 1/1 blue Fish creature token.
{4}, {T}: Create a Treasure token.
Language: en"
Compy Swarm foil en,"Collector number: 9
Set code: REX
Set name: Jurassic World Collection
Foil: foil
Rarity: rare
type_line: Creature — Dinosaur
color_identity: B, G
colors: B, G
mana_cost: {1}{B}{G}
oracle_text: At the beginning of your end step, if a creature died this turn, create a tapped token that's a copy of this creature.
Language: en"
Spectator Seating normal en,"Collector number: 356
Set code: CMR
Set name: Commander Legends
Foil: normal
Rarity: rare
type_line: Land
color_identity: R, W
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you have two or more opponents.
{T}: Add {R} or {W}.
Language: en"
"Akroma, Vision of Ixidor normal en","Collector number: 2
Set code: CMR
Set name: Commander Legends
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Angel
color_identity: W
colors: W
mana_cost: {5}{W}{W}
oracle_text: Flying, first strike, vigilance, trample
At the beginning of each combat, until end of turn, each other creature you control gets +1/+1 if it has flying, +1/+1 if it has first strike, and so on for double strike, deathtouch, haste, hexproof, indestructible, lifelink, menace, protection, reach, trample, vigilance, and partner.
Partner
Language: en"
Commercial District foil en,"Collector number: 259
Set code: MKM
Set name: Murders at Karlov Manor
Foil: foil
Rarity: rare
type_line: Land — Mountain Forest
color_identity: G, R
colors: 
mana_cost: 
oracle_text: ({T}: Add {R} or {G}.)
This land enters tapped.
When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
Language: en"
"Tergrid, God of Fright // Tergrid's Lantern normal en","Collector number: 307
Set code: KHM
Set name: Kaldheim
Foil: normal
Rarity: rare
type_line: Legendary Creature — God // Legendary Artifact
color_identity: B
colors: 
mana_cost: 
oracle_text: 
Language: en"
Show and Tell normal en,"Collector number: 171
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: mythic
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: Each player may put an artifact, creature, enchantment, or land card from their hand onto the battlefield.
Language: en"
Pip-Boy 3000 foil en,"Collector number: 668
Set code: PIP
Set name: Fallout
Foil: foil
Rarity: rare
type_line: Artifact — Equipment
color_identity: 
colors: 
mana_cost: {1}
oracle_text: Whenever equipped creature attacks, choose one —
• Sort Inventory — Draw a card, then discard a card.
• Pick a Perk — Put a +1/+1 counter on that creature.
• Check Map — Untap up to two target lands.
Equip {2}
Language: en"
Thornspire Verge normal en,"Collector number: 333
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: normal
Rarity: rare
type_line: Land
color_identity: G, R
colors: 
mana_cost: 
oracle_text: {T}: Add {R}.
{T}: Add {G}. Activate only if you control a Mountain or a Forest.
Language: en"
Consign to Memory foil en,"Collector number: 54
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: uncommon
type_line: Instant
color_identity: U
colors: U
mana_cost: {U}
oracle_text: Replicate {1} (When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)
Counter target triggered ability or colorless spell.
Language: en"
Liliana of the Veil normal en,"Collector number: 475
Set code: INR
Set name: Innistrad Remastered
Foil: normal
Rarity: mythic
type_line: Legendary Planeswalker — Liliana
color_identity: B
colors: B
mana_cost: {1}{B}{B}
oracle_text: +1: Each player discards a card.
−2: Target player sacrifices a creature.
−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.
Language: en"
Fanatic of Rhonas normal en,"Collector number: 152
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Creature — Snake Druid
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: {T}: Add {G}.
Ferocious — {T}: Add {G}{G}{G}{G}. Activate only if you control a creature with power 4 or greater.
Eternalize {2}{G}{G} ({2}{G}{G}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Snake Druid with no mana cost. Eternalize only as a sorcery.)
Language: en"
Caretaker's Talent normal en,"Collector number: 6
Set code: BLB
Set name: Bloomburrow
Foil: normal
Rarity: rare
type_line: Enchantment — Class
color_identity: W
colors: W
mana_cost: {2}{W}
oracle_text: (Gain the next level as a sorcery to add its ability.)
Whenever one or more tokens you control enter, draw a card. This ability triggers only once each turn.
{W}: Level 2
When this Class becomes level 2, create a token that's a copy of target token you control.
{3}{W}: Level 3
Creature tokens you control get +2/+2.
Language: en"
Serpent of Yawning Depths normal en,"Collector number: 291
Set code: THB
Set name: Theros Beyond Death
Foil: normal
Rarity: rare
type_line: Enchantment Creature — Serpent
color_identity: U
colors: U
mana_cost: {4}{U}{U}
oracle_text: Krakens, Leviathans, Octopuses, and Serpents you control can't be blocked except by Krakens, Leviathans, Octopuses, and Serpents.
Language: en"
Snuff Out normal en,"Collector number: 187
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: common
type_line: Instant
color_identity: B
colors: B
mana_cost: {3}{B}
oracle_text: If you control a Swamp, you may pay 4 life rather than pay this spell's mana cost.
Destroy target nonblack creature. It can't be regenerated.
Language: en"
Pollywog Prodigy normal en,"Collector number: 50
Set code: BLC
Set name: Bloomburrow Commander
Foil: normal
Rarity: rare
type_line: Creature — Frog Wizard
color_identity: U
colors: U
mana_cost: {1}{U}
oracle_text: Evolve (Whenever a creature you control enters, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)
Whenever an opponent casts a noncreature spell with mana value less than this creature's power, draw a card.
Language: en"
Natural Order normal en,"Collector number: 210
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: mythic
type_line: Sorcery
color_identity: G
colors: G
mana_cost: {2}{G}{G}
oracle_text: As an additional cost to cast this spell, sacrifice a green creature.
Search your library for a green creature card, put it onto the battlefield, then shuffle.
Language: en"
Ponder foil en,"Collector number: 808
Set code: WHO
Set name: Doctor Who
Foil: foil
Rarity: common
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {U}
oracle_text: Look at the top three cards of your library, then put them back in any order. You may shuffle.
Draw a card.
Language: en"
Psychic Corrosion normal en,"Collector number: 1669
Set code: SLD
Set name: Secret Lair Drop
Foil: normal
Rarity: rare
type_line: Enchantment
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: Whenever you draw a card, each opponent mills two cards.
Language: en"
Grand Abolisher normal en,"Collector number: 67
Set code: BIG
Set name: The Big Score
Foil: normal
Rarity: mythic
type_line: Creature — Human Cleric
color_identity: W
colors: W
mana_cost: {W}{W}
oracle_text: During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.
Language: en"
Price of Glory foil en,"Collector number: 1525
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: rare
type_line: Enchantment
color_identity: R
colors: R
mana_cost: {2}{R}
oracle_text: Whenever a player taps a land for mana, if it's not that player's turn, destroy that land.
Language: en"
Hylda of the Icy Crown foil en,"Collector number: 363
Set code: WOE
Set name: Wilds of Eldraine
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Human Warlock
color_identity: U, W
colors: U, W
mana_cost: {2}{W}{U}
oracle_text: Whenever you tap an untapped creature an opponent controls, you may pay {1}. When you do, choose one —
• Create a 4/4 white and blue Elemental creature token.
• Put a +1/+1 counter on each creature you control.
• Scry 2, then draw a card.
Language: en"
Bloodstained Mire normal en,"Collector number: 216
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Land
color_identity: 
colors: 
mana_cost: 
oracle_text: {T}, Pay 1 life, Sacrifice this land: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle.
Language: en"
"Beza, the Bounding Spring foil en","Collector number: 2
Set code: BLB
Set name: Bloomburrow
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Elemental Elk
color_identity: W
colors: W
mana_cost: {2}{W}{W}
oracle_text: When Beza enters, create a Treasure token if an opponent controls more lands than you. You gain 4 life if an opponent has more life than you. Create two 1/1 blue Fish creature tokens if an opponent controls more creatures than you. Draw a card if an opponent has more cards in hand than you.
Language: en"
Lórien Revealed foil en,"Collector number: 511
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: foil
Rarity: common
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {3}{U}{U}
oracle_text: Draw three cards.
Islandcycling {1} ({1}, Discard this card: Search your library for an Island card, reveal it, put it into your hand, then shuffle.)
Language: en"
Kozilek's Command foil en,"Collector number: 11
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: rare
type_line: Kindred Instant — Eldrazi
color_identity: 
colors: 
mana_cost: {X}{C}{C}
oracle_text: Choose two —
• Target player creates X 0/1 colorless Eldrazi Spawn creature tokens with ""Sacrifice this token: Add {C}.""
• Target player scries X, then draws a card.
• Exile target creature with mana value X or less.
• Exile up to X target cards from graveyards.
Language: en"
Sink into Stupor // Soporific Springs foil en,"Collector number: 241
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: uncommon
type_line: Instant // Land
color_identity: U
colors: 
mana_cost: 
oracle_text: 
Language: en"
"Kitsa, Otterball Elite foil en","Collector number: 54
Set code: BLB
Set name: Bloomburrow
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Otter Wizard
color_identity: U
colors: U
mana_cost: {1}{U}
oracle_text: Vigilance
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
{T}: Draw a card, then discard a card.
{2}, {T}: Copy target instant or sorcery spell you control. You may choose new targets for the copy. Activate only if Kitsa's power is 3 or greater.
Language: en"
Command Tower foil en,"Collector number: 855
Set code: WHO
Set name: Doctor Who
Foil: foil
Rarity: common
type_line: Land
color_identity: 
colors: 
mana_cost: 
oracle_text: {T}: Add one mana of any color in your commander's color identity.
Language: en"
Echo of Eons normal en,"Collector number: 160
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: mythic
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {4}{U}{U}
oracle_text: Each player shuffles their hand and graveyard into their library, then draws seven cards.
Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Language: en"
Arena of Glory normal en,"Collector number: 215
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Land
color_identity: R
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you control a Mountain.
{T}: Add {R}.
{R}, {T}, Exert this land: Add {R}{R}. If that mana is spent on a creature spell, it gains haste until end of turn. (An exerted permanent won't untap during your next untap step.)
Language: en"
Metamorphosis Fanatic normal en,"Collector number: 51
Set code: DSC
Set name: Duskmourn: House of Horror Commander
Foil: normal
Rarity: rare
type_line: Creature — Human Cleric
color_identity: B
colors: B
mana_cost: {4}{B}{B}
oracle_text: Lifelink
When this creature enters, return up to one target creature card from your graveyard to the battlefield with a lifelink counter on it.
Miracle {1}{B} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)
Language: en"
Floodfarm Verge normal en,"Collector number: 259
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: normal
Rarity: rare
type_line: Land
color_identity: U, W
colors: 
mana_cost: 
oracle_text: {T}: Add {W}.
{T}: Add {U}. Activate only if you control a Plains or an Island.
Language: en"
Gloomlake Verge foil en,"Collector number: 260
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: foil
Rarity: rare
type_line: Land
color_identity: B, U
colors: 
mana_cost: 
oracle_text: {T}: Add {U}.
{T}: Add {B}. Activate only if you control an Island or a Swamp.
Language: en"
Reckless Fireweaver foil en,"Collector number: 1526
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: rare
type_line: Creature — Human Artificer
color_identity: R
colors: R
mana_cost: {1}{R}
oracle_text: Whenever an artifact you control enters, this creature deals 1 damage to each opponent.
Language: en"
Grinding Station normal en,"Collector number: 223
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: uncommon
type_line: Artifact
color_identity: 
colors: 
mana_cost: {2}
oracle_text: {T}, Sacrifice an artifact: Target player mills three cards.
Whenever an artifact enters, you may untap this artifact.
Language: en"
Silent Clearing normal en,"Collector number: 115
Set code: ACR
Set name: Assassin's Creed
Foil: normal
Rarity: rare
type_line: Land
color_identity: B, W
colors: 
mana_cost: 
oracle_text: {T}, Pay 1 life: Add {W} or {B}.
{1}, {T}, Sacrifice this land: Draw a card.
Language: en"
Heroic Intervention normal en,"Collector number: 188p
Set code: PM21
Set name: Core Set 2021 Promos
Foil: normal
Rarity: rare
type_line: Instant
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: Permanents you control gain hexproof and indestructible until end of turn.
Language: en"
Rottenmouth Viper foil en,"Collector number: 290
Set code: BLB
Set name: Bloomburrow
Foil: foil
Rarity: mythic
type_line: Creature — Elemental Snake
color_identity: B
colors: B
mana_cost: {5}{B}
oracle_text: As an additional cost to cast this spell, you may sacrifice any number of nonland permanents. This spell costs {1} less to cast for each permanent sacrificed this way.
Whenever this creature enters or attacks, put a blight counter on it. Then for each blight counter on it, each opponent loses 4 life unless that player sacrifices a nonland permanent of their choice or discards a card.
Language: en"
Fanatic of Rhonas foil en,"Collector number: 458
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: rare
type_line: Creature — Snake Druid
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: {T}: Add {G}.
Ferocious — {T}: Add {G}{G}{G}{G}. Activate only if you control a creature with power 4 or greater.
Eternalize {2}{G}{G} ({2}{G}{G}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Snake Druid with no mana cost. Eternalize only as a sorcery.)
Language: en"
Meren of Clan Nel Toth etched en,"Collector number: 584
Set code: CMM
Set name: Commander Masters
Foil: etched
Rarity: rare
type_line: Legendary Creature — Human Shaman
color_identity: B, G
colors: B, G
mana_cost: {2}{B}{G}
oracle_text: Whenever another creature you control dies, you get an experience counter.
At the beginning of your end step, choose target creature card in your graveyard. If that card's mana value is less than or equal to the number of experience counters you have, return it to the battlefield. Otherwise, put it into your hand.
Language: en"
Tribute to the World Tree foil en,"Collector number: 373
Set code: MOM
Set name: March of the Machine
Foil: foil
Rarity: rare
type_line: Enchantment
color_identity: G
colors: G
mana_cost: {G}{G}{G}
oracle_text: Whenever a creature you control enters, draw a card if its power is 3 or greater. Otherwise, put two +1/+1 counters on it.
Language: en"
Warren Soultrader foil en,"Collector number: 110
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: rare
type_line: Creature — Zombie Goblin Wizard
color_identity: B
colors: B
mana_cost: {2}{B}
oracle_text: Pay 1 life, Sacrifice another creature: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Language: en"
Cybermen Squadron foil en,"Collector number: 176
Set code: WHO
Set name: Doctor Who
Foil: foil
Rarity: rare
type_line: Artifact Creature — Cyberman
color_identity: 
colors: 
mana_cost: {7}
oracle_text: Nonlegendary artifact creatures you control have myriad. (Whenever a creature with myriad attacks, for each opponent other than defending player, you may create a token copy that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)
Language: en"
Preposterous Proportions foil en,"Collector number: 400
Set code: FDN
Set name: Foundations
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: G
colors: G
mana_cost: {5}{G}{G}
oracle_text: Creatures you control get +10/+10 and gain vigilance until end of turn.
Language: en"
"Urza, Lord High Artificer normal en","Collector number: 674
Set code: CMM
Set name: Commander Masters
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Human Artificer
color_identity: U
colors: U
mana_cost: {2}{U}{U}
oracle_text: When Urza enters, create a 0/0 colorless Construct artifact creature token with ""This token gets +1/+1 for each artifact you control.""
Tap an untapped artifact you control: Add {U}.
{5}: Shuffle your library, then exile the top card. Until end of turn, you may play that card without paying its mana cost.
Language: en"
Tarmogoyf normal en,"Collector number: 349
Set code: PIP
Set name: Fallout
Foil: normal
Rarity: mythic
type_line: Creature — Lhurgoyf
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: Tarmogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.
Language: en"
Minas Tirith foil en,"Collector number: 707
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: foil
Rarity: rare
type_line: Legendary Land
color_identity: W
colors: 
mana_cost: 
oracle_text: Minas Tirith enters tapped unless you control a legendary creature.
{T}: Add {W}.
{1}{W}, {T}: Draw a card. Activate only if you attacked with two or more creatures this turn.
Language: en"
Mindbreak Trap normal en,"Collector number: 168
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: mythic
type_line: Instant — Trap
color_identity: U
colors: U
mana_cost: {2}{U}{U}
oracle_text: If an opponent cast three or more spells this turn, you may pay {0} rather than pay this spell's mana cost.
Exile any number of target spells.
Language: en"
Kozilek's Command normal en,"Collector number: 11
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Kindred Instant — Eldrazi
color_identity: 
colors: 
mana_cost: {X}{C}{C}
oracle_text: Choose two —
• Target player creates X 0/1 colorless Eldrazi Spawn creature tokens with ""Sacrifice this token: Add {C}.""
• Target player scries X, then draws a card.
• Exile target creature with mana value X or less.
• Exile up to X target cards from graveyards.
Language: en"
The War Doctor foil en,"Collector number: 1139
Set code: WHO
Set name: Doctor Who
Foil: foil
Rarity: rare
type_line: Legendary Creature — Time Lord Doctor
color_identity: R, W
colors: R, W
mana_cost: {2}{R}{W}
oracle_text: Whenever one or more other permanents phase out and whenever one or more other cards are put into exile from anywhere, put a time counter on The War Doctor.
Whenever The War Doctor attacks, it deals damage equal to the number of time counters on it to any target. If a creature dealt damage this way would die this turn, exile it instead.
Language: en"
Spectator Seating normal en,"Collector number: 427
Set code: CMM
Set name: Commander Masters
Foil: normal
Rarity: rare
type_line: Land
color_identity: R, W
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you have two or more opponents.
{T}: Add {R} or {W}.
Language: en"
Nanogene Conversion foil en,"Collector number: 955
Set code: WHO
Set name: Doctor Who
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {3}{U}
oracle_text: Choose target creature you control. Each other creature becomes a copy of that creature until end of turn, except it isn't legendary.
Language: en"
Final Fortune normal en,"Collector number: 190
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: rare
type_line: Instant
color_identity: R
colors: R
mana_cost: {R}{R}
oracle_text: Take an extra turn after this one. At the beginning of that turn's end step, you lose the game.
Language: en"
Magus of the Moon foil en,"Collector number: 1761
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: rare
type_line: Creature — Human Wizard
color_identity: R
colors: R
mana_cost: {2}{R}
oracle_text: Nonbasic lands are Mountains.
Language: en"
Teferi's Ageless Insight foil en,"Collector number: 1721
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: rare
type_line: Legendary Enchantment
color_identity: U
colors: U
mana_cost: {2}{U}{U}
oracle_text: If you would draw a card except the first one you draw in each of your draw steps, draw two cards instead.
Language: en"
Zurgo Stormrender normal en,"Collector number: 10
Set code: TDC
Set name: Tarkir: Dragonstorm Commander
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Orc Warrior
color_identity: B, R, W
colors: B, R, W
mana_cost: {R}{W}{B}
oracle_text: Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)
Whenever a creature token you control leaves the battlefield, draw a card if it was attacking. Otherwise, each opponent loses 1 life.
Language: en"
Faithless Looting normal en,"Collector number: 1779
Set code: SLD
Set name: Secret Lair Drop
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: R
colors: R
mana_cost: {R}
oracle_text: Draw two cards, then discard two cards.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Language: en"
Bonehoard Dracosaur foil en,"Collector number: 134
Set code: LCI
Set name: The Lost Caverns of Ixalan
Foil: foil
Rarity: mythic
type_line: Creature — Dinosaur Dragon
color_identity: R
colors: R
mana_cost: {3}{R}{R}
oracle_text: Flying, first strike
At the beginning of your upkeep, exile the top two cards of your library. You may play them this turn. If you exiled a land card this way, create a 3/1 red Dinosaur creature token. If you exiled a nonland card this way, create a Treasure token.
Language: en"
Merchant Scroll normal en,"Collector number: 33
Set code: HML
Set name: Homelands
Foil: normal
Rarity: common
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {1}{U}
oracle_text: Search your library for a blue instant card, reveal that card, put it into your hand, then shuffle.
Language: en"
Orim's Chant normal en,"Collector number: 323
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Instant
color_identity: W
colors: W
mana_cost: {W}
oracle_text: Kicker {W} (You may pay an additional {W} as you cast this spell.)
Target player can't cast spells this turn. If this spell was kicked, creatures can't attack this turn.
Language: en"
Voice of Victory foil en,"Collector number: 33
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: foil
Rarity: rare
type_line: Creature — Human Bard
color_identity: W
colors: W
mana_cost: {1}{W}
oracle_text: Mobilize 2 (Whenever this creature attacks, create two tapped and attacking 1/1 red Warrior creature tokens. Sacrifice them at the beginning of the next end step.)
Your opponents can't cast spells during your turn.
Language: en"
Nuka-Cola Vending Machine normal en,"Collector number: 137
Set code: PIP
Set name: Fallout
Foil: normal
Rarity: uncommon
type_line: Artifact
color_identity: 
colors: 
mana_cost: {3}
oracle_text: {1}, {T}: Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Whenever you sacrifice a Food, create a tapped Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Language: en"
"Jeska, Thrice Reborn normal en","Collector number: 186
Set code: CMR
Set name: Commander Legends
Foil: normal
Rarity: mythic
type_line: Legendary Planeswalker — Jeska
color_identity: R
colors: R
mana_cost: {2}{R}
oracle_text: Jeska enters with a loyalty counter on her for each time you've cast a commander from the command zone this game.
0: Choose target creature. Until your next turn, if that creature would deal combat damage to one of your opponents, it deals triple that damage to that player instead.
−X: Jeska deals X damage to each of up to three targets.
Jeska, Thrice Reborn can be your commander.
Partner
Language: en"
The Black Gate normal en,"Collector number: 490
Set code: LTC
Set name: Tales of Middle-earth Commander
Foil: normal
Rarity: rare
type_line: Legendary Land — Gate
color_identity: B
colors: 
mana_cost: 
oracle_text: As The Black Gate enters, you may pay 3 life. If you don't, it enters tapped.
{T}: Add {B}.
{1}{B}, {T}: Choose a player with the most life or tied for most life. Target creature can't be blocked by creatures that player controls this turn.
Language: en"
Mirri's Guile normal en,"Collector number: 209
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: rare
type_line: Enchantment
color_identity: G
colors: G
mana_cost: {G}
oracle_text: At the beginning of your upkeep, you may look at the top three cards of your library, then put them back in any order.
Language: en"
Spectator Seating foil en,"Collector number: 356
Set code: CMR
Set name: Commander Legends
Foil: foil
Rarity: rare
type_line: Land
color_identity: R, W
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you have two or more opponents.
{T}: Add {R} or {W}.
Language: en"
