Title,Description
normal Calibrated Blast,"Set code: MH2
Set name: Modern Horizons 2
Collector number: 118
Rarity: rare
type_line: Instant
Language: en
mana_cost: {2}{R}
color_identity: R
colors: R
oracle_text: Reveal cards from the top of your library until you reveal a nonland card. Put the revealed cards on the bottom of your library in a random order. When you reveal a nonland card this way, Calibrated Blast deals damage equal to that card's mana value to any target.
Flashback {3}{R}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
normal Persist,"Set code: MH2
Set name: Modern Horizons 2
Collector number: 96
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {1}{B}
color_identity: B
colors: B
oracle_text: Return target nonlegendary creature card from your graveyard to the battlefield with a -1/-1 counter on it."
normal Sanctifier en-Vec,"Set code: MH2
Set name: Modern Horizons 2
Collector number: 27
Rarity: rare
type_line: Creature — Human Cleric
Language: en
mana_cost: {W}{W}
color_identity: W
colors: W
oracle_text: Protection from black and from red
When this creature enters, exile all cards that are black or red from all graveyards.
If a black or red permanent, spell, or card not on the battlefield would be put into a graveyard, exile it instead."
normal Thought Monitor,"Set code: MH2
Set name: Modern Horizons 2
Collector number: 71
Rarity: rare
type_line: Artifact Creature — Construct
Language: en
mana_cost: {6}{U}
color_identity: U
colors: U
oracle_text: Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
Flying
When this creature enters, draw two cards."
normal Vindicate,"Set code: MH2
Set name: Modern Horizons 2
Collector number: 294
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {1}{W}{B}
color_identity: B, W
colors: B, W
oracle_text: Destroy target permanent."
normal Chef's Kiss,"Set code: MH2
Set name: Modern Horizons 2
Collector number: 457
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{R}{R}
color_identity: R
colors: R
oracle_text: Gain control of target spell that targets only a single permanent or player. Copy it, then reselect the targets at random for the spell and the copy. The new targets can't be you or a permanent you control."
"foil D00-DL, Caricaturist","Set code: UNF
Set name: Unfinity
Collector number: 473
Rarity: rare
type_line: Legendary Artifact Creature — Robot
Language: en
mana_cost: {6}
color_identity: 
colors: 
oracle_text: When D00-DL, Caricaturist enters, create a 4/4 colorless Sketch creature token, which you have fifteen seconds to draw. The token has flying if it has wings in its art. The same is true for first strike and a sword, vigilance and a shield, menace and mean eyes, trample and horns, deathtouch and claws, lifelink and fangs, and haste and footwear."
foil Vivien's Talent,"Set code: MOC
Set name: March of the Machine Commander
Collector number: 78
Rarity: rare
type_line: Enchantment — Aura
Language: en
mana_cost: {1}{G}{G}
color_identity: G
colors: G
oracle_text: Enchant planeswalker
Enchanted planeswalker has ""[+1]: Look at the top four cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.""
Whenever a nontoken creature you control enters, put a loyalty counter on enchanted planeswalker."
foil Inspired Ultimatum,"Set code: IKO
Set name: Ikoria: Lair of Behemoths
Collector number: 191
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {U}{U}{R}{R}{R}{W}{W}
color_identity: R, U, W
colors: R, U, W
oracle_text: Target player gains 5 life, Inspired Ultimatum deals 5 damage to any target, then you draw five cards."
"foil Tolsimir, Midnight's Light","Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 236
Rarity: rare
type_line: Legendary Creature — Elf Scout
Language: en
mana_cost: {2}{G}{W}{W}
color_identity: G, W
colors: G, W
oracle_text: Lifelink
When Tolsimir enters, create Voja Fenstalker, a legendary 5/5 green and white Wolf creature token with trample.
Whenever a Wolf you control attacks, if Tolsimir attacked this combat, target creature an opponent controls blocks that Wolf this combat if able."
normal Path of the Enigma,"Set code: MOC
Set name: March of the Machine Commander
Collector number: 110
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {4}{U}
color_identity: U
colors: U
oracle_text: Target player draws four cards.
Will of the Planeswalkers — Starting with you, each player votes for planeswalk or chaos. If planeswalk gets more votes, planeswalk. If chaos gets more votes or the vote is tied, chaos ensues."
normal Moira and Teshar,"Set code: MOC
Set name: March of the Machine Commander
Collector number: 7
Rarity: mythic
type_line: Legendary Creature — Phyrexian Spirit Bird
Language: en
mana_cost: {3}{W}{B}
color_identity: B, W
colors: B, W
oracle_text: Flying
Whenever you cast a historic spell, return target nonland permanent card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step. If it would leave the battlefield, exile it instead of putting it anywhere else. (Artifacts, legendaries, and Sagas are historic.)"
"normal Realmbreaker, the Invasion Tree","Set code: MOM
Set name: March of the Machine
Collector number: 263
Rarity: rare
type_line: Legendary Artifact
Language: en
mana_cost: {3}
color_identity: 
colors: 
oracle_text: {2}, {T}: Target opponent mills three cards. Put a land card from their graveyard onto the battlefield tapped under your control. It gains ""If this land would leave the battlefield, exile it instead of putting it anywhere else.""
{10}, {T}, Sacrifice Realmbreaker: Search your library for any number of Praetor cards, put them onto the battlefield, then shuffle."
normal Kami of Whispered Hopes,"Set code: MOM
Set name: March of the Machine
Collector number: 196
Rarity: uncommon
type_line: Creature — Spirit
Language: en
mana_cost: {2}{G}
color_identity: G
colors: G
oracle_text: If one or more +1/+1 counters would be put on a permanent you control, that many plus one +1/+1 counters are put on that permanent instead.
{T}: Add X mana of any one color, where X is this creature's power."
foil Ignacio of Myra's Marvels,"Set code: UNF
Set name: Unfinity
Collector number: 501
Rarity: rare
type_line: Legendary Creature — Lizard Performer
Language: en
mana_cost: {2}{R}{R}
color_identity: R
colors: R
oracle_text: As Ignacio of Myra's Marvels enters, choose armor, blood, book, bottle, fang, fire, scroll, spear, sword, or water.
Whenever you cast a spell with the chosen object in its art, create two Treasure tokens.
Partner (You can have two commanders if both have partner.)"
normal Borborygmos and Fblthp,"Set code: MOM
Set name: March of the Machine
Collector number: 219
Rarity: mythic
type_line: Legendary Creature — Cyclops Homunculus
Language: en
mana_cost: {2}{G}{U}{R}
color_identity: G, R, U
colors: G, R, U
oracle_text: Whenever Borborygmos and Fblthp enters or attacks, draw a card, then you may discard any number of land cards. When you discard one or more cards this way, Borborygmos and Fblthp deals twice that much damage to target creature.
{1}{U}: Put Borborygmos and Fblthp into its owner's library third from the top."
"normal Gyruda, Doom of Depths","Set code: MUL
Set name: Multiverse Legends
Collector number: 42
Rarity: rare
type_line: Legendary Creature — Demon Kraken
Language: en
mana_cost: {4}{U/B}{U/B}
color_identity: B, U
colors: B, U
oracle_text: Companion — Your starting deck contains only cards with even mana values. (If this card is your chosen companion, you may put it into your hand from outside the game for {3} as a sorcery.)
When Gyruda enters, each player mills four cards. Put a creature card with an even mana value from among the milled cards onto the battlefield under your control."
normal Zimone and Dina,"Set code: MOM
Set name: March of the Machine
Collector number: 318
Rarity: mythic
type_line: Legendary Creature — Human Dryad
Language: en
mana_cost: {B}{G}{U}
color_identity: B, G, U
colors: B, G, U
oracle_text: Whenever you draw your second card each turn, target opponent loses 2 life and you gain 2 life.
{T}, Sacrifice another creature: Draw a card. You may put a land card from your hand onto the battlefield tapped. If you control eight or more lands, repeat this process once."
normal Doorkeeper Thrull,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 338
Rarity: rare
type_line: Creature — Thrull
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Flash
Flying
Artifacts and creatures entering don't cause abilities to trigger."
"foil Jermane, Pride of the Circus","Set code: UNF
Set name: Unfinity
Collector number: 430
Rarity: rare
type_line: Legendary Creature — Cat Performer
Language: en
mana_cost: {G}{G}
color_identity: G
colors: G
oracle_text: {G}, {T}: Put two +1/+1 counters on target creature with four or more legs.
{1}{G}{G}, {T}: Until end of turn, all creatures able to block target creature with four or more legs do so."
normal Giant Killer // Chop Down,"Set code: PLST
Set name: The List
Collector number: ELD-14
Rarity: rare
type_line: Creature — Human Peasant // Instant — Adventure
Language: en
mana_cost: {W} // {2}{W}
color_identity: W
colors: W
oracle_text: "
normal Queue of Beetles,"Set code: CMB1
Set name: Mystery Booster Playtest Cards 2019
Collector number: 61
Rarity: rare
type_line: Creature — Insect
Language: en
mana_cost: {3}{R}
color_identity: R
colors: R
oracle_text: Haste
The stack is now first in, first out instead of last in, first out. (The first spell or ability on the stack is the first one to resolve.)"
"normal Clavileño, First of the Blessed","Set code: LCC
Set name: The Lost Caverns of Ixalan Commander
Collector number: 18
Rarity: mythic
type_line: Legendary Creature — Vampire Cleric
Language: en
mana_cost: {1}{W}{B}
color_identity: B, W
colors: B, W
oracle_text: Whenever you attack, target attacking Vampire that isn't a Demon becomes a Demon in addition to its other types. It gains ""When this creature dies, draw a card and create a tapped 4/3 white and black Vampire Demon creature token with flying."""
"normal Quintorius, Loremaster","Set code: MOM
Set name: March of the Machine
Collector number: 314
Rarity: rare
type_line: Legendary Creature — Elephant Cleric
Language: en
mana_cost: {3}{R}{W}
color_identity: R, W
colors: R, W
oracle_text: Vigilance
At the beginning of your end step, exile target noncreature, nonland card from your graveyard. Create a 3/2 red and white Spirit creature token.
{1}{R}{W}, {T}, Sacrifice a Spirit: Choose target card exiled with Quintorius. You may cast that card this turn without paying its mana cost. If that spell would be put into a graveyard, put it on the bottom of its owner's library instead."
foil Invasion of Alara // Awaken the Maelstrom,"Set code: MOM
Set name: March of the Machine
Collector number: 230
Rarity: rare
type_line: Battle — Siege // Sorcery
Language: en
mana_cost: 
color_identity: B, G, R, U, W
colors: 
oracle_text: "
foil Reflections of Littjara,"Set code: KHM
Set name: Kaldheim
Collector number: 400
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {4}{U}
color_identity: U
colors: U
oracle_text: As this enchantment enters, choose a creature type.
Whenever you cast a spell of the chosen type, copy that spell. (A copy of a permanent spell becomes a token.)"
"normal Alela, Artful Provocateur","Set code: NCC
Set name: New Capenna Commander
Collector number: 325
Rarity: mythic
type_line: Legendary Creature — Faerie Warlock
Language: en
mana_cost: {1}{W}{U}{B}
color_identity: B, U, W
colors: B, U, W
oracle_text: Flying, deathtouch, lifelink
Other creatures you control with flying get +1/+0.
Whenever you cast an artifact or enchantment spell, create a 1/1 blue Faerie creature token with flying."
foil Satoru Umezawa,"Set code: NEO
Set name: Kamigawa: Neon Dynasty
Collector number: 234
Rarity: rare
type_line: Legendary Creature — Human Ninja
Language: en
mana_cost: {1}{U}{B}
color_identity: B, U
colors: B, U
oracle_text: Whenever you activate a ninjutsu ability, look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order. This ability triggers only once each turn.
Each creature card in your hand has ninjutsu {2}{U}{B}."
"normal Sauron, the Necromancer","Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Collector number: 557
Rarity: rare
type_line: Legendary Creature — Avatar Horror
Language: en
mana_cost: {3}{B}{B}
color_identity: B
colors: B
oracle_text: Menace
Whenever Sauron attacks, exile target creature card from your graveyard. Create a tapped and attacking token that's a copy of that card, except it's a 3/3 black Wraith with menace. At the beginning of the next end step, exile that token unless Sauron is your Ring-bearer."
normal Shakedown Heavy,"Set code: SNC
Set name: Streets of New Capenna
Collector number: 95
Rarity: rare
type_line: Creature — Ogre Warrior
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Menace
Whenever this creature attacks, defending player may have you draw a card. If they do, untap this creature and remove it from combat."
normal Nesting Dragon,"Set code: CMM
Set name: Commander Masters
Collector number: 245
Rarity: rare
type_line: Creature — Dragon
Language: en
mana_cost: {3}{R}{R}
color_identity: R
colors: R
oracle_text: Flying
Landfall — Whenever a land you control enters, create a 0/2 red Dragon Egg creature token with defender and ""When this token dies, create a 2/2 red Dragon creature token with flying and '{R}: This token gets +1/+0 until end of turn.'"""
"normal Francisco, Fowl Marauder","Set code: LCC
Set name: The Lost Caverns of Ixalan Commander
Collector number: 49
Rarity: rare
type_line: Legendary Creature — Bird Pirate
Language: en
mana_cost: {1}{B}
color_identity: B
colors: B
oracle_text: Flying
Francisco can't block.
Whenever one or more Pirates you control deal damage to a player, Francisco explores.
Partner (You can have two commanders if both have partner.)"
normal Wake the Dragon,"Set code: LTC
Set name: Tales of Middle-earth Commander
Collector number: 484
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {4}{B}{R}
color_identity: B, R
colors: B, R
oracle_text: Create a 6/6 black and red Dragon creature token with flying, menace, and ""Whenever this token deals combat damage to a player, gain control of target artifact that player controls.""
Flashback {6}{B}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
"normal Faramir, Prince of Ithilien","Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Collector number: 319
Rarity: rare
type_line: Legendary Creature — Human Noble
Language: en
mana_cost: {2}{W}{U}
color_identity: U, W
colors: U, W
oracle_text: At the beginning of your end step, choose an opponent. At the beginning of that player's next end step, you draw a card if they didn't attack you that turn. Otherwise, create three 1/1 white Human Soldier creature tokens."
normal Rushed Rebirth,"Set code: STX
Set name: Strixhaven: School of Mages
Collector number: 228
Rarity: rare
type_line: Instant
Language: en
mana_cost: {B}{G}
color_identity: B, G
colors: B, G
oracle_text: Choose target creature. When that creature dies this turn, search your library for a creature card with lesser mana value, put it onto the battlefield tapped, then shuffle."
normal Proft's Eidetic Memory,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 396
Rarity: rare
type_line: Legendary Enchantment
Language: en
mana_cost: {1}{U}
color_identity: U
colors: U
oracle_text: When Proft's Eidetic Memory enters, draw a card.
You have no maximum hand size.
At the beginning of combat on your turn, if you've drawn more than one card this turn, put X +1/+1 counters on target creature you control, where X is the number of cards you've drawn this turn minus one."
foil Analyze the Pollen,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 150
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {G}
color_identity: G
colors: G
oracle_text: As an additional cost to cast this spell, you may collect evidence 8. (Exile cards with total mana value 8 or greater from your graveyard.)
Search your library for a basic land card. If evidence was collected, instead search your library for a creature or land card. Reveal that card, put it into your hand, then shuffle."
"normal Izoni, Center of the Web","Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 362
Rarity: rare
type_line: Legendary Creature — Elf Detective
Language: en
mana_cost: {4}{B}{G}
color_identity: B, G
colors: B, G
oracle_text: Menace
Whenever Izoni enters or attacks, you may collect evidence 4. If you do, create two 2/1 black and green Spider creature tokens with menace and reach.
Sacrifice four tokens: Surveil 2, then draw two cards. You gain 2 life."
foil Hide in Plain Sight,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 410
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{G}
color_identity: G
colors: G
oracle_text: Look at the top five cards of your library, cloak two of them, and put the rest on the bottom of your library in a random order. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)"
normal From the Rubble,"Set code: LCC
Set name: The Lost Caverns of Ixalan Commander
Collector number: 40
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {4}{W}{W}
color_identity: W
colors: W
oracle_text: As this enchantment enters, choose a creature type.
At the beginning of your end step, return target creature card of the chosen type from your graveyard to the battlefield with a finality counter on it. (If a creature with a finality counter on it would die, exile it instead.)"
foil Cindervines,"Set code: RVR
Set name: Ravnica Remastered
Collector number: 171
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {R}{G}
color_identity: G, R
colors: G, R
oracle_text: Whenever an opponent casts a noncreature spell, this enchantment deals 1 damage to that player.
{1}, Sacrifice this enchantment: Destroy target artifact or enchantment. This enchantment deals 2 damage to that permanent's controller."
foil Inquisition of Kozilek,"Set code: 2X2
Set name: Double Masters 2022
Collector number: 355
Rarity: uncommon
type_line: Sorcery
Language: en
mana_cost: {B}
color_identity: B
colors: B
oracle_text: Target player reveals their hand. You choose a nonland card from it with mana value 3 or less. That player discards that card."
foil Treacherous Greed,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 237
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{W}{B}
color_identity: B, W
colors: B, W
oracle_text: As an additional cost to cast this spell, sacrifice a creature that dealt damage this turn.
Draw three cards. Each opponent loses 3 life and you gain 3 life."
foil Coveted Falcon,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 48
Rarity: rare
type_line: Artifact Creature — Bird
Language: en
mana_cost: {1}{U}{U}
color_identity: U
colors: U
oracle_text: Flying
Whenever this creature attacks, gain control of target permanent you own but don't control.
Disguise {1}{U}
When this creature is turned face up, target opponent gains control of any number of target permanents you control. Draw a card for each one they gained control of this way."
normal Counterpoint,"Set code: MKC
Set name: Murders at Karlov Manor Commander
Collector number: 351
Rarity: rare
type_line: Instant
Language: en
mana_cost: {3}{U}{B}
color_identity: B, U
colors: B, U
oracle_text: Counter target spell. You may cast a creature, instant, sorcery, or planeswalker spell from your graveyard with mana value less than or equal to that spell's mana value without paying its mana cost."
"normal Mirko, Obsessive Theorist","Set code: MKC
Set name: Murders at Karlov Manor Commander
Collector number: 316
Rarity: mythic
type_line: Legendary Creature — Vampire Detective
Language: en
mana_cost: {1}{U}{B}
color_identity: B, U
colors: B, U
oracle_text: Flying, vigilance
Whenever you surveil, put a +1/+1 counter on Mirko.
At the beginning of your end step, you may return target creature card with power less than Mirko's from your graveyard to the battlefield with a finality counter on it. (If it would die, exile it instead.)"
"foil Elrond, Master of Healing","Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Collector number: 651
Rarity: rare
type_line: Legendary Creature — Elf Noble
Language: en
mana_cost: {2}{G}{U}
color_identity: G, U
colors: G, U
oracle_text: Whenever you scry, put a +1/+1 counter on each of up to X target creatures, where X is the number of cards looked at while scrying this way.
Whenever a creature you control with a +1/+1 counter on it becomes the target of a spell or ability an opponent controls, you may draw a card."
foil Urza's Fun House,"Set code: UNF
Set name: Unfinity
Collector number: 199
Rarity: rare
type_line: Land — Urza's
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: {T}: Add {C}.
{T}: Add {∞}. Activate only once and only if you control an Urza's Mine, an Urza's Power-Plant, and an Urza's Tower.
{7}, {T}: Head to AskUrza.com and click Urza's Fun House."
"normal Tomik, Distinguished Advokist","Set code: RVR
Set name: Ravnica Remastered
Collector number: 417
Rarity: rare
type_line: Legendary Creature — Human Advisor
Language: en
mana_cost: {W}{W}
color_identity: W
colors: W
oracle_text: Flying
Lands on the battlefield and land cards in graveyards can't be the targets of spells or abilities your opponents control.
Your opponents can't play land cards from graveyards."
"foil Sméagol, Helpful Guide","Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Collector number: 822
Rarity: rare
type_line: Legendary Creature — Halfling Horror
Language: en
mana_cost: {1}{B}{G}
color_identity: B, G
colors: B, G
oracle_text: At the beginning of your end step, if a creature died under your control this turn, the Ring tempts you.
Whenever the Ring tempts you, target opponent reveals cards from the top of their library until they reveal a land card. Put that card onto the battlefield tapped under your control and the rest into their graveyard."
normal Elvish Harbinger,"Set code: LTC
Set name: Tales of Middle-earth Commander
Collector number: 527
Rarity: uncommon
type_line: Creature — Elf Druid
Language: en
mana_cost: {2}{G}
color_identity: G
colors: G
oracle_text: When this creature enters, you may search your library for an Elf card, reveal it, then shuffle and put that card on top.
{T}: Add one mana of any color."
normal Voldaren Thrillseeker,"Set code: MOM
Set name: March of the Machine
Collector number: 367
Rarity: rare
type_line: Creature — Vampire Warrior
Language: en
mana_cost: {2}{R}
color_identity: R
colors: R
oracle_text: Backup 2 (When this creature enters, put two +1/+1 counters on target creature. If that's another creature, it gains the following ability until end of turn.)
{1}, Sacrifice this creature: It deals damage equal to its power to any target."
foil Mirrorhall Mimic // Ghastly Mimicry,"Set code: VOW
Set name: Innistrad: Crimson Vow
Collector number: 361
Rarity: rare
type_line: Creature — Spirit // Enchantment — Aura
Language: en
mana_cost: 
color_identity: U
colors: 
oracle_text: "
normal Imperious Mindbreaker,"Set code: VOC
Set name: Crimson Vow Commander
Collector number: 71
Rarity: rare
type_line: Creature — Human Wizard
Language: en
mana_cost: {1}{U}{U}
color_identity: U
colors: U
oracle_text: Soulbond (You may pair this creature with another unpaired creature when either enters. They remain paired for as long as you control both of them.)
As long as Imperious Mindbreaker is paired with another creature, each of those creatures has ""Whenever this creature attacks, each opponent mills cards equal to its toughness."""
normal Follow the Bodies,"Set code: MKC
Set name: Murders at Karlov Manor Commander
Collector number: 333
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {2}{U}
color_identity: U
colors: U
oracle_text: Gravestorm (When you cast this spell, copy it for each permanent put into a graveyard from the battlefield this turn.)
Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")"
foil Homicide Investigator,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 86
Rarity: rare
type_line: Creature — Human Detective
Language: en
mana_cost: {1}{B}
color_identity: B
colors: B
oracle_text: Whenever one or more nontoken creatures you control die, investigate. This ability triggers only once each turn. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")"
normal Labyrinth of Skophos,"Set code: THB
Set name: Theros Beyond Death
Collector number: 243
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: {T}: Add {C}.
{4}, {T}: Remove target attacking or blocking creature from combat."
normal Ransom Note,"Set code: MKC
Set name: Murders at Karlov Manor Commander
Collector number: 358
Rarity: rare
type_line: Artifact — Clue
Language: en
mana_cost: {1}
color_identity: 
colors: 
oracle_text: When this artifact enters, surveil 1.
{2}, Sacrifice this artifact: Choose one —
• Cloak the top card of your library.
• Goad target creature.
• Draw a card."
normal Forensic Gadgeteer,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 342
Rarity: rare
type_line: Creature — Vedalken Artificer Detective
Language: en
mana_cost: {2}{U}
color_identity: U
colors: U
oracle_text: Whenever you cast an artifact spell, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Activated abilities of artifacts you control cost {1} less to activate. This effect can't reduce the mana in that cost to less than one mana."
normal Shivan Dragon,"Set code: DMR
Set name: Dominaria Remastered
Collector number: 135
Rarity: rare
type_line: Creature — Dragon
Language: en
mana_cost: {4}{R}{R}
color_identity: R
colors: R
oracle_text: Flying
{R}: This creature gets +1/+0 until end of turn."
normal Transcendent Message,"Set code: MOM
Set name: March of the Machine
Collector number: 83
Rarity: rare
type_line: Instant
Language: en
mana_cost: {X}{U}{U}{U}{U}
color_identity: U
colors: U
oracle_text: Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Draw X cards."
normal Wolfcaller's Howl,"Set code: PLST
Set name: The List
Collector number: C14-52
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {3}{G}
color_identity: G
colors: G
oracle_text: At the beginning of your upkeep, create X 2/2 green Wolf creature tokens, where X is the number of your opponents with four or more cards in hand."
normal In Search of Greatness,"Set code: KHM
Set name: Kaldheim
Collector number: 177
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {G}{G}
color_identity: G
colors: G
oracle_text: At the beginning of your upkeep, you may cast a permanent spell from your hand with mana value equal to 1 plus the greatest mana value among other permanents you control without paying its mana cost. If you don't, scry 1."
normal Earnest Fellowship,"Set code: PLST
Set name: The List
Collector number: ODY-21
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Each creature has protection from its colors."
normal Complete the Circuit,"Set code: MOM
Set name: March of the Machine
Collector number: 52
Rarity: rare
type_line: Instant
Language: en
mana_cost: {5}{U}
color_identity: U
colors: U
oracle_text: Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
You may cast sorcery spells this turn as though they had flash.
When you next cast an instant or sorcery spell this turn, copy that spell twice. You may choose new targets for the copies."
foil Zephyr Singer,"Set code: MOM
Set name: March of the Machine
Collector number: 86
Rarity: rare
type_line: Creature — Siren Pirate
Language: en
mana_cost: {2}{U}{U}
color_identity: U
colors: U
oracle_text: Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Flying, vigilance
When this creature enters, put a flying counter on each creature that convoked it."
"normal Zirda, the Dawnwaker","Set code: MUL
Set name: Multiverse Legends
Collector number: 65
Rarity: rare
type_line: Legendary Creature — Elemental Fox
Language: en
mana_cost: {1}{R/W}{R/W}
color_identity: R, W
colors: R, W
oracle_text: Companion — Each permanent card in your starting deck has an activated ability. (If this card is your chosen companion, you may put it into your hand from outside the game for {3} as a sorcery.)
Abilities you activate that aren't mana abilities cost {2} less to activate. This effect can't reduce the mana in that cost to less than one mana.
{1}, {T}: Target creature can't block this turn."
foil Fabrication Foundry,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 12
Rarity: rare
type_line: Artifact
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: {T}: Add {W}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.
{2}{W}, {T}, Exile one or more other artifacts you control with total mana value X: Return target artifact card with mana value X or less from your graveyard to the battlefield. Activate only as a sorcery."
normal Invasion of Kaldheim // Pyre of the World Tree,"Set code: MOM
Set name: March of the Machine
Collector number: 145
Rarity: rare
type_line: Battle — Siege // Enchantment
Language: en
mana_cost: 
color_identity: R
colors: 
oracle_text: "
"normal Heliod, the Radiant Dawn // Heliod, the Warped Eclipse","Set code: MOM
Set name: March of the Machine
Collector number: 17
Rarity: rare
type_line: Legendary Enchantment Creature — God // Legendary Enchantment Creature — Phyrexian God
Language: en
mana_cost: 
color_identity: U, W
colors: 
oracle_text: "
foil Officious Interrogation,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 222
Rarity: rare
type_line: Instant
Language: en
mana_cost: {W}{U}
color_identity: U, W
colors: U, W
oracle_text: This spell costs {W}{U} more to cast for each target beyond the first.
Choose any number of target players. Investigate X times, where X is the total number of creatures those players control."
foil Doppelgang,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 198
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {X}{X}{X}{G}{U}
color_identity: G, U
colors: G, U
oracle_text: For each of X target permanents, create X tokens that are copies of that permanent."
"normal Kasla, the Broken Halo","Set code: MOC
Set name: March of the Machine Commander
Collector number: 4
Rarity: mythic
type_line: Legendary Creature — Angel Ally
Language: en
mana_cost: {3}{U}{R}{W}
color_identity: R, U, W
colors: R, U, W
oracle_text: Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Flying, vigilance, haste
Whenever you cast another spell that has convoke, scry 2, then draw a card."
normal Titans' Nest,"Set code: IKO
Set name: Ikoria: Lair of Behemoths
Collector number: 347
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {1}{B}{G}{U}
color_identity: B, G, U
colors: B, G, U
oracle_text: At the beginning of your upkeep, surveil 1. (Look at the top card of your library. You may put that card into your graveyard.)
Exile a card from your graveyard: Add {C}. Spend this mana only to cast a spell that's one or more colors without {X} in its mana cost."
"normal Judith, Carnage Connoisseur","Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 363
Rarity: rare
type_line: Legendary Creature — Human Shaman
Language: en
mana_cost: {3}{B}{R}
color_identity: B, R
colors: B, R
oracle_text: Whenever you cast an instant or sorcery spell, choose one —
• That spell gains deathtouch and lifelink.
• Create a 2/2 red Imp creature token with ""When this token dies, it deals 2 damage to each opponent."""
normal Deadly Cover-Up,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 399
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{B}{B}
color_identity: B
colors: B
oracle_text: As an additional cost to cast this spell, you may collect evidence 6.
Destroy all creatures. If evidence was collected, exile a card from an opponent's graveyard. Then search its owner's graveyard, hand, and library for any number of cards with that name and exile them. That player shuffles, then draws a card for each card exiled from their hand this way."
