Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Cards,Magic: The Gathering,Disciple of Freyalise // Garden of Freyalise normal,"Foil: normal
Collector number: 250
Set name: Modern Horizons 3
Set code: MH3
Rarity: uncommon
Language: en
color_identity: G
colors: 
mana_cost: 
type_line: Creature — Elf Druid // Land
oracle_text: ",1,,2,,No,No,near_mint,1.54,,https://cards.scryfall.io/normal/front/a/8/a8e9ea5a-5e10-4b77-baef-0352ff035483.jpg?1717013335,,,,,,,
Trading Cards,Magic: The Gathering,Ambling Stormshell normal,"Foil: normal
Collector number: 332
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {3}{U}{U}
type_line: Creature — Turtle
oracle_text: Ward {2}
Whenever this creature attacks, put three stun counters on it and draw three cards. (If a permanent with a stun counter would become untapped, remove one from it instead.)
Whenever you cast a Turtle spell, untap this creature.",1,,1,,No,No,near_mint,0.29,,https://cards.scryfall.io/normal/front/7/c/7c67235e-13d3-40ba-9cb7-03c1db6d455e.jpg?1743205308,,,,,,,
Trading Cards,Magic: The Gathering,Diviner of Mist normal,"Foil: normal
Collector number: 60
Set name: Tarkir: Dragonstorm Commander
Set code: TDC
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {4}{U}
type_line: Creature — Dragon
oracle_text: Flying
Whenever this creature attacks, mill four cards. You may cast an instant or sorcery spell from your graveyard with mana value 4 or less without paying its mana cost. If that spell would be put into your graveyard, exile it instead.",1,,1,,No,No,near_mint,0.58,,https://cards.scryfall.io/normal/front/4/e/4e430ac6-ee63-4fb9-b1d2-bc584e6c434b.jpg?1743205913,,,,,,,
Trading Cards,Magic: The Gathering,"Ureni, the Song Unending foil","Foil: foil
Collector number: 233
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: mythic
Language: en
color_identity: G, R, U
colors: G, R, U
mana_cost: {5}{G}{U}{R}
type_line: Legendary Creature — Spirit Dragon
oracle_text: Flying, protection from white and from black
When Ureni enters, it deals X damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control, where X is the number of lands you control.",1,,5,,No,No,near_mint,5.01,,https://cards.scryfall.io/normal/front/2/2/227802c0-4ff6-43a8-a850-ed0f546dc5ac.jpg?1743204921,,,,,,,
Trading Cards,Magic: The Gathering,Bloomvine Regent // Claim Territory foil,"Foil: foil
Collector number: 381
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: G
colors: 
mana_cost: 
type_line: 
oracle_text: ",1,,4,,No,No,near_mint,3.4,,https://cards.scryfall.io/normal/front/0/8/081f2de5-251a-41c9-a62f-11487f54d355.jpg?1744453987,,,,,,,
Trading Cards,Magic: The Gathering,Magmatic Hellkite foil,"Foil: foil
Collector number: 111
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {2}{R}{R}
type_line: Creature — Dragon
oracle_text: Flying
When this creature enters, destroy target nonbasic land an opponent controls. Its controller searches their library for a basic land card, puts it onto the battlefield tapped with a stun counter on it, then shuffles. (If a permanent with a stun counter would become untapped, remove one from it instead.)",1,,1,,No,No,near_mint,0.76,,https://cards.scryfall.io/normal/front/b/3/b3b3aec8-d931-4c7f-86b5-1e7dfb717b59.jpg?1743204407,,,,,,,
Trading Cards,Magic: The Gathering,"Surrak, Elusive Hunter foil","Foil: foil
Collector number: 350
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}
type_line: Legendary Creature — Human Warrior
oracle_text: This spell can't be countered.
Trample
Whenever a creature you control or a creature spell you control becomes the target of a spell or ability an opponent controls, draw a card.",1,,1,,No,No,near_mint,0.81,,https://cards.scryfall.io/normal/front/d/c/dc80d937-a166-42e7-a7b3-56150e11d27e.jpg?1743205377,,,,,,,
Trading Cards,Magic: The Gathering,"Surrak, Elusive Hunter normal","Foil: normal
Collector number: 161
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}
type_line: Legendary Creature — Human Warrior
oracle_text: This spell can't be countered.
Trample
Whenever a creature you control or a creature spell you control becomes the target of a spell or ability an opponent controls, draw a card.",1,,1,,No,No,near_mint,0.39,,https://cards.scryfall.io/normal/front/e/4/e4775a26-0b66-40e9-8f64-41d9308ca032.jpg?1743204609,,,,,,,
Trading Cards,Magic: The Gathering,Will of the Jeskai normal,"Foil: normal
Collector number: 80
Set name: Tarkir: Dragonstorm Commander
Set code: TDC
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {3}{R}
type_line: Sorcery
oracle_text: Choose one. If you control a commander as you cast this spell, you may choose both instead.
• Each player may discard their hand and draw five cards.
• Each instant and sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost.",1,,5,,No,No,near_mint,5.11,,https://cards.scryfall.io/normal/front/3/e/3ef5e587-8b80-4ea9-9788-367541101ecc.jpg?1743205996,,,,,,,
Trading Cards,Magic: The Gathering,Cori-Steel Cutter normal,"Foil: normal
Collector number: 103
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {1}{R}
type_line: Artifact — Equipment
oracle_text: Equipped creature gets +1/+1 and has trample and haste.
Flurry — Whenever you cast your second spell each turn, create a 1/1 white Monk creature token with prowess. You may attach this Equipment to it. (Whenever you cast a noncreature spell, the token gets +1/+1 until end of turn.)
Equip {1}{R}",1,,14,,No,No,near_mint,13.97,,https://cards.scryfall.io/normal/front/4/9/490eb213-9ae2-4b45-abec-6f1dfc83792a.jpg?1743204377,,,,,,,
Trading Cards,Magic: The Gathering,Eshki Dragonclaw normal,"Foil: normal
Collector number: 182
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: G, R, U
colors: G, R, U
mana_cost: {1}{G}{U}{R}
type_line: Legendary Creature — Human Warrior
oracle_text: Vigilance, trample, ward {1}
At the beginning of combat on your turn, if you've cast both a creature spell and a noncreature spell this turn, draw a card and put two +1/+1 counters on Eshki Dragonclaw.",1,,1,,No,No,near_mint,0.27,,https://cards.scryfall.io/normal/front/0/d/0d369c44-78ee-4f3c-bf2b-cddba7fe26d4.jpg?1743204706,,,,,,,
Trading Cards,Magic: The Gathering,"Anafenza, Unyielding Lineage normal","Foil: normal
Collector number: 2
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}
type_line: Legendary Creature — Spirit Soldier
oracle_text: Flash
First strike
Whenever another nontoken creature you control dies, Anafenza endures 2. (Put two +1/+1 counters on it or create a 2/2 white Spirit creature token.)",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/2/9/29957f49-9a6b-42f6-b2fb-b48f653ab725.jpg?1743203958,,,,,,,
Trading Cards,Magic: The Gathering,New Way Forward normal,"Foil: normal
Collector number: 211
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: R, U, W
colors: R, U, W
mana_cost: {2}{U}{R}{W}
type_line: Instant
oracle_text: The next time a source of your choice would deal damage to you this turn, prevent that damage. When damage is prevented this way, New Way Forward deals that much damage to that source's controller and you draw that many cards.",1,,1,,No,No,near_mint,0.26,,https://cards.scryfall.io/normal/front/d/9/d9d48f9e-79f0-478c-9db0-ff7ac4a8f401.jpg?1743204834,,,,,,,
Trading Cards,Magic: The Gathering,Revival of the Ancestors normal,"Foil: normal
Collector number: 218
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: B, G, W
colors: B, G, W
mana_cost: {1}{W}{B}{G}
type_line: Enchantment — Saga
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create three 1/1 white Spirit creature tokens.
II — Distribute three +1/+1 counters among one, two, or three target creatures you control.
III — Creatures you control gain trample and lifelink until end of turn.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/f/d/fd742ff5-f0ea-4f4b-911e-4c09e2154dba.jpg?1744578010,,,,,,,
Trading Cards,Magic: The Gathering,Roar of Endless Song normal,"Foil: normal
Collector number: 220
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: G, R, U
colors: G, R, U
mana_cost: {2}{G}{U}{R}
type_line: Enchantment — Saga
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I, II — Create a 5/5 green Elephant creature token.
III — Double the power and toughness of each creature you control until end of turn.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/7/a/7a9c3531-61a8-43f5-82a2-5166e5f5a6b9.jpg?1744577948,,,,,,,
Trading Cards,Magic: The Gathering,"Teval, Arbiter of Virtue normal","Foil: normal
Collector number: 230
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: mythic
Language: en
color_identity: B, G, U
colors: B, G, U
mana_cost: {2}{B}{G}{U}
type_line: Legendary Creature — Spirit Dragon
oracle_text: Flying, lifelink
Spells you cast have delve. (Each card you exile from your graveyard while casting those spells pays for {1}.)
Whenever you cast a spell, you lose life equal to its mana value.",1,,1,,No,No,near_mint,1.23,,https://cards.scryfall.io/normal/front/2/7/27a93f5b-7b32-49f0-a179-b897828fe49a.jpg?1743204911,,,,,,,
Trading Cards,Magic: The Gathering,United Battlefront normal,"Foil: normal
Collector number: 32
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {3}{W}
type_line: Sorcery
oracle_text: Look at the top seven cards of your library. Put up to two noncreature, nonland permanent cards with mana value 3 or less from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",1,,1,,No,No,near_mint,0.59,,https://cards.scryfall.io/normal/front/d/f/dff398be-4ba4-4976-9acc-be99d2e07a61.jpg?1743204090,,,,,,,
Trading Cards,Magic: The Gathering,Sinkhole Surveyor normal,"Foil: normal
Collector number: 93
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: B
colors: B
mana_cost: {1}{B}
type_line: Creature — Bird Scout
oracle_text: Flying
Whenever this creature attacks, you lose 1 life and this creature endures 1. (Put a +1/+1 counter on it or create a 1/1 white Spirit creature token.)",1,,1,,No,No,near_mint,0.35,,https://cards.scryfall.io/normal/front/3/7/37cb5599-7d2c-48e9-978b-902a01a74bde.jpg?1743204333,,,,,,,
Trading Cards,Magic: The Gathering,Rot-Curse Rakshasa normal,"Foil: normal
Collector number: 339
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: mythic
Language: en
color_identity: B
colors: B
mana_cost: {1}{B}
type_line: Creature — Demon
oracle_text: Trample
Decayed (This creature can't block. When it attacks, sacrifice it at end of combat.)
Renew — {X}{B}{B}, Exile this card from your graveyard: Put a decayed counter on each of X target creatures. Activate only as a sorcery.",1,,3,,No,No,near_mint,2.67,,https://cards.scryfall.io/normal/front/c/d/cd34da53-1a96-4f06-aaf6-e70581de112d.jpg?1743205334,,,,,,,
Trading Cards,Magic: The Gathering,Yathan Roadwatcher foil,"Foil: foil
Collector number: 375
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: B, G, W
colors: B, G, W
mana_cost: {1}{W}{B}{G}
type_line: Creature — Human Scout
oracle_text: When this creature enters, if you cast it, mill four cards. When you do, return target creature card with mana value 3 or less from your graveyard to the battlefield.",1,,1,,No,No,near_mint,0.5,,https://cards.scryfall.io/normal/front/7/1/715afdde-ef3b-40c0-8b1d-59c59381a54e.jpg?1743205470,,,,,,,
Trading Cards,Magic: The Gathering,United Battlefront normal,"Foil: normal
Collector number: 330
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {3}{W}
type_line: Sorcery
oracle_text: Look at the top seven cards of your library. Put up to two noncreature, nonland permanent cards with mana value 3 or less from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",1,,1,,No,No,near_mint,0.75,,https://cards.scryfall.io/normal/front/3/c/3c6d8e5c-4b3d-4c5c-89c5-a2746cd4b578.jpg?1743205302,,,,,,,
Trading Cards,Magic: The Gathering,Perennation normal,"Foil: normal
Collector number: 368
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: mythic
Language: en
color_identity: B, G, W
colors: B, G, W
mana_cost: {3}{W}{B}{G}
type_line: Sorcery
oracle_text: Return target permanent card from your graveyard to the battlefield with a hexproof counter and an indestructible counter on it.",1,,1,,No,No,near_mint,1.07,,https://cards.scryfall.io/normal/front/5/5/5596f0c7-8007-4136-bab0-58a9cd852a6e.jpg?1743205444,,,,,,,
Trading Cards,Magic: The Gathering,Within Range normal,"Foil: normal
Collector number: 72
Set name: Tarkir: Dragonstorm Commander
Set code: TDC
Rarity: rare
Language: en
color_identity: B
colors: B
mana_cost: {3}{B}
type_line: Enchantment
oracle_text: When this enchantment enters, create two 1/1 red Warrior creature tokens.
Whenever you attack, each opponent loses life equal to the number of creatures attacking them.",1,,2,,No,No,near_mint,1.66,,https://cards.scryfall.io/normal/front/6/d/6d022c18-8ec6-4385-b36c-e6c1cc05f5af.jpg?1743205962,,,,,,,
Trading Cards,Magic: The Gathering,Reunion of the House normal,"Foil: normal
Collector number: 55
Set name: Tarkir: Dragonstorm Commander
Set code: TDC
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {5}{W}{W}
type_line: Sorcery
oracle_text: Return any number of target creature cards with total power 10 or less from your graveyard to the battlefield. Exile Reunion of the House.",1,,1,,No,No,near_mint,0.49,,https://cards.scryfall.io/normal/front/d/6/d67a4d51-ad47-4c63-966a-c5d860d02b1c.jpg?1743205897,,,,,,,
Trading Cards,Magic: The Gathering,Sage of the Skies normal,"Foil: normal
Collector number: 328
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}
type_line: Creature — Human Monk
oracle_text: When you cast this spell, if you've cast another spell this turn, copy this spell. (The copy becomes a token.)
Flying, lifelink",1,,1,,No,No,near_mint,0.47,,https://cards.scryfall.io/normal/front/5/3/53e7ddf5-5aaf-4233-834d-c9992a9c2b0e.jpg?1743205296,,,,,,,
Trading Cards,Magic: The Gathering,Infantry Shield normal,"Foil: normal
Collector number: 75
Set name: Tarkir: Dragonstorm Commander
Set code: TDC
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {2}{R}
type_line: Artifact — Equipment
oracle_text: Equipped creature has menace and mobilize X, where X is its power. (Whenever it attacks, create X tapped and attacking 1/1 red Warrior creature tokens. Sacrifice them at the beginning of the next end step.)
Equip {2}",1,,6,,No,No,near_mint,6.01,,https://cards.scryfall.io/normal/front/4/0/40afa26f-443d-4eed-b32d-cb7ef2293ac8.jpg?1743205972,,,,,,,
Trading Cards,Magic: The Gathering,"Narset, Jeskai Waymaster foil","Foil: foil
Collector number: 209
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: R, U, W
colors: R, U, W
mana_cost: {U}{R}{W}
type_line: Legendary Creature — Human Monk
oracle_text: At the beginning of your end step, you may discard your hand. If you do, draw cards equal to the number of spells you've cast this turn.",1,,1,,No,No,near_mint,0.5,,https://cards.scryfall.io/normal/front/6/b/6b77cbc1-dbc8-44d9-aa29-15cbb19afecd.jpg?1743204826,,,,,,,
Trading Cards,Magic: The Gathering,Sage of the Skies foil,"Foil: foil
Collector number: 328
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}
type_line: Creature — Human Monk
oracle_text: When you cast this spell, if you've cast another spell this turn, copy this spell. (The copy becomes a token.)
Flying, lifelink",1,,1,,No,No,near_mint,0.83,,https://cards.scryfall.io/normal/front/5/3/53e7ddf5-5aaf-4233-834d-c9992a9c2b0e.jpg?1743205296,,,,,,,
Trading Cards,Magic: The Gathering,Revival of the Ancestors normal,"Foil: normal
Collector number: 389
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: B, G, W
colors: B, G, W
mana_cost: {1}{W}{B}{G}
type_line: Enchantment — Saga
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create three 1/1 white Spirit creature tokens.
II — Distribute three +1/+1 counters among one, two, or three target creatures you control.
III — Creatures you control gain trample and lifelink until end of turn.",1,,1,,No,No,near_mint,0.4,,https://cards.scryfall.io/normal/front/6/a/6ae833e4-b1b8-44cf-a831-d10b78328b81.jpg?1743205506,,,,,,,
Trading Cards,Magic: The Gathering,Redoubled Stormsinger normal,"Foil: normal
Collector number: 77
Set name: Tarkir: Dragonstorm Commander
Set code: TDC
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {2}{R}
type_line: Creature — Orc Wizard
oracle_text: First strike
Whenever this creature attacks, for each creature token you control that entered this turn, create a tapped and attacking token that's a copy of that token. At the beginning of the next end step, sacrifice those tokens.",1,,3,,No,No,near_mint,3.02,,https://cards.scryfall.io/normal/front/e/8/e8284230-f6ab-475c-9552-0c705fdb793b.jpg?1743205980,,,,,,,
Trading Cards,Magic: The Gathering,Mardu Siegebreaker normal,"Foil: normal
Collector number: 364
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: B, R, W
colors: B, R, W
mana_cost: {1}{R}{W}{B}
type_line: Creature — Human Warrior
oracle_text: Deathtouch, haste
When this creature enters, exile up to one other target creature you control until this creature leaves the battlefield.
Whenever this creature attacks, for each opponent, create a tapped token that's a copy of the exiled card attacking that opponent. At the beginning of your next end step, sacrifice those tokens.",1,,2,,No,No,near_mint,1.43,,https://cards.scryfall.io/normal/front/4/f/4fa10a98-1d1f-4e66-b81d-615ffaf43ca1.jpg?1743205430,,,,,,,
Trading Cards,Magic: The Gathering,Windcrag Siege foil,"Foil: foil
Collector number: 235
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: R, W
colors: R, W
mana_cost: {1}{R}{W}
type_line: Enchantment
oracle_text: As this enchantment enters, choose Mardu or Jeskai.
• Mardu — If a creature attacking causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.
• Jeskai — At the beginning of your upkeep, create a 1/1 red Goblin creature token. It gains lifelink and haste until end of turn.",2,,3,,No,No,near_mint,3.02,,https://cards.scryfall.io/normal/front/3/1/31a8329b-23a1-4c49-a579-a5da8d01435a.jpg?1743204930,,,,,,,
Trading Cards,Magic: The Gathering,Skirmish Rhino foil,"Foil: foil
Collector number: 408
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: mythic
Language: en
color_identity: B, G, W
colors: B, G, W
mana_cost: {W}{B}{G}
type_line: Creature — Rhino
oracle_text: Trample
When this creature enters, each opponent loses 2 life and you gain 2 life.",1,,6,,No,No,near_mint,6.0,,https://cards.scryfall.io/normal/front/0/e/0eaca731-0886-4617-b012-451a5ba768db.jpg?1744103043,,,,,,,
Trading Cards,Magic: The Gathering,Ram Through foil,"Foil: foil
Collector number: 170
Set name: Ikoria: Lair of Behemoths
Set code: IKO
Rarity: common
Language: en
color_identity: G
colors: G
mana_cost: {1}{G}
type_line: Instant
oracle_text: Target creature you control deals damage equal to its power to target creature you don't control. If the creature you control has trample, excess damage is dealt to that creature's controller instead.",1,,2,,No,No,near_mint,1.58,,https://cards.scryfall.io/normal/front/a/c/ac0b24e7-14e7-45ee-b5d8-bdb8674b669c.jpg?1591723419,,,,,,,
Trading Cards,Magic: The Gathering,Gemrazer normal,"Foil: normal
Collector number: 295
Set name: Ikoria: Lair of Behemoths
Set code: IKO
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {3}{G}
type_line: Creature — Beast
oracle_text: Mutate {1}{G}{G} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)
Reach, trample
Whenever this creature mutates, destroy target artifact or enchantment an opponent controls.",1,,2,,No,No,near_mint,1.44,,https://cards.scryfall.io/normal/front/d/7/d75546a5-81fd-41c1-a081-d8980f6bd60a.jpg?1604781861,,,,,,,
Trading Cards,Magic: The Gathering,Brightglass Gearhulk normal,"Foil: normal
Collector number: 348
Set name: Aetherdrift
Set code: DFT
Rarity: mythic
Language: en
color_identity: G, W
colors: G, W
mana_cost: {G}{G}{W}{W}
type_line: Artifact Creature — Construct
oracle_text: First strike, trample
When this creature enters, you may search your library for up to two artifact, creature, and/or enchantment cards with mana value 1 or less, reveal them, put them into your hand, then shuffle.",1,,6,,No,No,near_mint,5.99,,https://cards.scryfall.io/normal/front/8/2/82000701-d4a8-4f9f-a4b0-236858c84954.jpg?1738357367,,,,,,,
Trading Cards,Magic: The Gathering,"Tergrid, God of Fright // Tergrid's Lantern normal","Foil: normal
Collector number: 307
Set name: Kaldheim
Set code: KHM
Rarity: rare
Language: en
color_identity: B
colors: 
mana_cost: 
type_line: Legendary Creature — God // Legendary Artifact
oracle_text: ",1,,12,,No,No,near_mint,12.0,,https://cards.scryfall.io/normal/front/9/f/9ff4efdf-c0bb-443a-a100-2f3850571e91.jpg?1631054654,,,,,,,
Trading Cards,Magic: The Gathering,March of Otherworldly Light normal,"Foil: normal
Collector number: 28
Set name: Kamigawa: Neon Dynasty
Set code: NEO
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {X}{W}
type_line: Instant
oracle_text: As an additional cost to cast this spell, you may exile any number of white cards from your hand. This spell costs {2} less to cast for each card exiled this way.
Exile target artifact, creature, or enchantment with mana value X or less.",1,,1,,No,No,near_mint,0.99,,https://cards.scryfall.io/normal/front/5/5/553fb946-2706-475b-89f9-e4355ec9ea2b.jpg?1654566420,,,,,,,
Trading Cards,Magic: The Gathering,Autonomous Assembler normal,"Foil: normal
Collector number: 34
Set name: The Brothers' War
Set code: BRO
Rarity: rare
Language: en
color_identity: W
colors: 
mana_cost: {5}
type_line: Artifact Creature — Assembly-Worker
oracle_text: Prototype {1}{W} — 2/2 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.)
Vigilance
{1}, {T}: Put a +1/+1 counter on target Assembly-Worker you control.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/d/5/d5dee863-e6ef-4061-a877-ddd3c4dbe87e.jpg?1674420387,,,,,,,
Trading Cards,Magic: The Gathering,Graven Lore normal,"Foil: normal
Collector number: 61
Set name: Kaldheim
Set code: KHM
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {3}{U}{U}
type_line: Snow Instant
oracle_text: Scry X, where X is the amount of {S} spent to cast this spell, then draw three cards. ({S} is mana from a snow source.)",1,,1,,No,No,near_mint,0.3,,https://cards.scryfall.io/normal/front/e/4/e4386e5c-32b1-4096-a93f-fedd1a4801fc.jpg?1631047195,,,,,,,
Trading Cards,Magic: The Gathering,White Sun's Twilight normal,"Foil: normal
Collector number: 38
Set name: Phyrexia: All Will Be One
Set code: ONE
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {X}{W}{W}
type_line: Sorcery
oracle_text: You gain X life. Create X 1/1 colorless Phyrexian Mite artifact creature tokens with toxic 1 and ""This token can't block."" If X is 5 or more, destroy all other creatures. (Players dealt combat damage by a creature with toxic 1 also get a poison counter.)",1,,2,,No,No,near_mint,1.51,,https://cards.scryfall.io/normal/front/f/f/fff13d77-8133-4328-b91e-efce229bc331.jpg?1675956941,,,,,,,
Trading Cards,Magic: The Gathering,Phyrexian Dragon Engine normal,"Foil: normal
Collector number: 163a
Set name: The Brothers' War
Set code: BRO
Rarity: rare
Language: en
color_identity: R
colors: 
mana_cost: {3}
type_line: Artifact Creature — Phyrexian Dragon
oracle_text: Double strike
When this creature enters from your graveyard, you may discard your hand. If you do, draw three cards.
Unearth {3}{R}{R}
(Melds with Mishra, Claimed by Gix.)",1,,2,,No,No,near_mint,1.39,,https://cards.scryfall.io/normal/front/e/2/e2b826be-4256-4fd6-ad4d-6c80933ee940.jpg?1736927323,,,,,,,
Trading Cards,Magic: The Gathering,Swiftfoot Boots normal,"Foil: normal
Collector number: 58
Set name: The Brothers' War Retro Artifacts
Set code: BRR
Rarity: uncommon
Language: en
color_identity: 
colors: 
mana_cost: {2}
type_line: Artifact — Equipment
oracle_text: Equipped creature has hexproof and haste. (It can't be the target of spells or abilities your opponents control. It can attack and {T} no matter when it came under your control.)
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",1,,2,,No,No,near_mint,1.42,,https://cards.scryfall.io/normal/front/9/6/96c69011-35bd-49f0-bae5-4a8367d32237.jpg?1674092225,,,,,,,
Trading Cards,Magic: The Gathering,"Tameshi, Reality Architect normal","Foil: normal
Collector number: 82
Set name: Kamigawa: Neon Dynasty
Set code: NEO
Rarity: rare
Language: en
color_identity: U, W
colors: U
mana_cost: {2}{U}
type_line: Legendary Creature — Moonfolk Wizard
oracle_text: Whenever one or more noncreature permanents are returned to hand, draw a card. This ability triggers only once each turn.
{X}{W}, Return a land you control to its owner's hand: Return target artifact or enchantment card with mana value X or less from your graveyard to the battlefield. Activate only as a sorcery.",1,,1,,No,No,near_mint,0.3,,https://cards.scryfall.io/normal/front/2/6/26594b52-3e9c-4cde-88df-1f4e9e16676e.jpg?1654566985,,,,,,,
Trading Cards,Magic: The Gathering,"Tocasia, Dig Site Mentor normal","Foil: normal
Collector number: 224
Set name: The Brothers' War
Set code: BRO
Rarity: rare
Language: en
color_identity: G, U, W
colors: G, U, W
mana_cost: {1}{G}{W}{U}
type_line: Legendary Creature — Human Artificer
oracle_text: Creatures you control have vigilance and ""{T}: Surveil 1."" (To surveil 1, look at the top card of your library. You may put that card into your graveyard.)
{2}{G}{G}{W}{W}{U}{U}, Exile this card from your graveyard: Return any number of target artifact cards with total mana value 10 or less from your graveyard to the battlefield. Activate only as a sorcery.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/9/1/919a32a6-b66d-4a75-a02f-fa1c4c87b738.jpg?1674421879,,,,,,,
Trading Cards,Magic: The Gathering,Keening Stone normal,"Foil: normal
Collector number: 26
Set name: The Brothers' War Retro Artifacts
Set code: BRR
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: {6}
type_line: Artifact
oracle_text: {5}, {T}: Target player mills X cards, where X is the number of cards in that player's graveyard.",1,,1,,No,No,near_mint,0.4,,https://cards.scryfall.io/normal/front/8/3/839349f4-a347-4b1f-91dc-6e9a0a5de24e.jpg?1674091973,,,,,,,
Trading Cards,Magic: The Gathering,"Venser, Corpse Puppet normal","Foil: normal
Collector number: 219
Set name: Phyrexia: All Will Be One
Set code: ONE
Rarity: rare
Language: en
color_identity: B, U
colors: B, U
mana_cost: {U}{B}
type_line: Legendary Creature — Phyrexian Zombie Wizard
oracle_text: Lifelink, toxic 1
Whenever you proliferate, choose one —
• If you don't control a creature named The Hollow Sentinel, create The Hollow Sentinel, a legendary 3/3 colorless Phyrexian Golem artifact creature token.
• Target artifact creature you control gains flying and lifelink until end of turn.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/1/b/1b5b94b8-0420-40f2-b989-39cb43cff916.jpg?1675957216,,,,,,,
